"Damage","Displacement:0","Displacement:1","Displacement:2","Pressure","F33","J","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.67928,0.77474,0.35833,0,-0.16291,0.97377,20.862,0.0053384,-0.00081008,0,-0.0008929,0.023436,0,0,0,0,1,0.03612,-2.9639,0.004,0
0.67932,0.77472,0.35831,0,-0.16603,0.97187,14.818,0.0057221,-0.001011,0,-0.0011342,0.024078,0,0,0,0,1,0.03913,-2.9609,0.004,0
0.67795,0.77471,0.35831,0,-0.16637,0.9709,11.099,0.0049851,0.0020364,0,0.002411,0.025524,0,0,0,0,1,0.04214,-2.9579,0.004,0
0.67774,0.77468,0.35831,0,-0.16821,0.96825,4.1124,0.005376,-0.0042803,0,-0.0048637,0.029524,0,0,0,0,1,0.04515,-2.9548,0.004,0
0.67692,0.77466,0.35834,0,-0.16248,0.97204,14.012,0.0060677,0.0011607,0,0.0012483,0.022573,0,0,0,0,1,0.04816,-2.9518,0.004,0
0.6751,0.77464,0.35833,0,-0.16195,0.97097,15.626,0.0048015,-0.0022606,0,-0.002636,0.026183,0,0,0,0,1,0.05117,-2.9488,0.004,0
0.67699,0.77462,0.35832,0,-0.16538,0.96986,13.08,0.0041044,-0.0011259,0,-0.0012441,0.041958,0,0,0,0,1,0.05418,-2.9458,0.004,0
0.67738,0.7746,0.35831,0,-0.16784,0.97016,14.079,0.0044729,0.0011554,0,0.0011342,0.027618,0,0,0,0,1,0.05719,-2.9428,0.004,0
0.67869,0.77458,0.35827,0,-0.17888,0.96534,-0.33711,0.0037847,0.0015989,0,0.0020587,0.034915,0,0,0,0,1,0.0602,-2.9398,0.004,0
0.68107,0.77456,0.35829,0,-0.18301,0.97041,13.834,0.0038912,-0.00024152,0,-0.0007137,0.026132,0,0,0,0,1,0.06321,-2.9368,0.004,0
0.68574,0.77454,0.35823,0,-0.21116,0.9627,9.5123,0.0051723,0.0022106,0,0.0010729,0.044915,0,0,0,0,1,0.06622,-2.9338,0.004,0
0.69936,0.7745,0.35809,0,-0.26957,0.95426,2.6983,0.0053831,-0.0065091,0,-0.0091005,0.043863,0,0,0,0,1,0.06923,-2.9308,0.004,0
0.73214,0.77447,0.35807,0,-0.28958,0.95823,12.213,0.006676,0.0027215,0,0.0026822,0.029487,0,0,0,0,1,0.07224,-2.9278,0.004,0
0.7774,0.77446,0.35804,0,-0.29619,1.022,-6.6934,0.0035632,0.00039048,0,-0.00080998,0.046946,0,0,0,0,1,0.07525,-2.9248,0.004,0
0.79217,0.77447,0.35809,0,-0.30276,1.102,-57.253,0.0028997,-0.00045183,0,-0.001296,0.041465,0,0,0,0,1,0.07826,-2.9217,0.004,0
0.79632,0.77446,0.35808,0,-0.2915,1.0358,-37.166,0.0040155,0.0040476,0,0.0052466,0.02801,0,0,0,0,1,0.08127,-2.9187,0.004,0
0.79934,0.77445,0.35809,0,-0.27466,1.0268,-34.809,0.0025214,-0.00054233,0,-0.0011631,0.03859,0,0,0,0,1,0.08428,-2.9157,0.004,0
0.79942,0.77445,0.3581,0,-0.27238,1.0374,-35.984,0.0032912,0.0038418,0,0.0050711,0.02671,0,0,0,0,1,0.08729,-2.9127,0.004,0
0.80186,0.77442,0.35805,0,-0.27386,0.97937,-24.596,0.0016506,0.00026014,0,0.00065158,0.029929,0,0,0,0,1,0.0903,-2.9097,0.004,0
0.80095,0.77441,0.35809,0,-0.26633,1.0121,-24.488,0.0039616,-0.00033351,0,-0.00048718,0.021311,0,0,0,0,1,0.09331,-2.9067,0.004,0
0.80183,0.77441,0.3581,0,-0.27575,1.0345,-52.005,0.0037622,-0.0029943,0,-0.0036923,0.027437,0,0,0,0,1,0.09632,-2.9037,0.004,0
0.80116,0.77437,0.3581,0,-0.3018,1.0627,-49.106,0.0024737,0.0033496,0,0.0043346,0.027664,0,0,0,0,1,0.09933,-2.9007,0.004,0
0.801,0.77437,0.35802,0,-0.29028,0.98908,-6.3256,0.0024778,0.00011792,0,0.00010981,0.038491,0,0,0,0,1,0.10234,-2.8977,0.004,0
0.80114,0.77435,0.35812,0,-0.2955,1.0565,-58.989,0.0019879,0.00051237,0,0.0013789,0.041907,0,0,0,0,1,0.10535,-2.8946,0.004,0
0.80113,0.77432,0.35813,0,-0.27543,1.0246,-28.994,0.0030584,-0.0023528,0,-0.0031527,0.024171,0,0,0,0,1,0.10836,-2.8916,0.004,0
0.80191,0.77431,0.35805,0,-0.27725,0.99317,-14.911,0.0020529,1.2597e-05,0,0.00012292,0.03081,0,0,0,0,1,0.11137,-2.8886,0.004,0
0.80131,0.7743,0.35813,0,-0.28841,1.0739,-63.559,0.002192,-0.00047472,0,-0.00063576,0.048654,0,0,0,0,1,0.11438,-2.8856,0.004,0
0.80134,0.77428,0.35809,0,-0.27746,1.0347,-42.022,0.0019899,0.000163,0,0.00011833,0.033787,0,0,0,0,1,0.11739,-2.8826,0.004,0
0.80156,0.77426,0.358,0,-0.28867,0.99805,-6.6992,0.0031619,0.0048025,0,0.0062094,0.029105,0,0,0,0,1,0.1204,-2.8796,0.004,0
0.80007,0.77424,0.35808,0,-0.2731,1.0022,-12.491,0.0040687,-0.0026014,0,-0.0032379,0.019034,0,0,0,0,1,0.12341,-2.8766,0.004,0
0.8,0.77424,0.35811,0,-0.2838,1.057,-44.681,0.0033118,-0.0037229,0,-0.0048386,0.026475,0,0,0,0,1,0.12642,-2.8736,0.004,0
0.79921,0.77422,0.35807,0,-0.29727,1.0609,-45.995,0.0024083,0.00046285,0,0.0010755,0.038258,0,0,0,0,1,0.12943,-2.8706,0.004,0
0.79644,0.77422,0.35801,0,-0.28852,0.98996,-6.1642,0.003816,0.0044754,0,0.0059588,0.027672,0,0,0,0,1,0.13244,-2.8676,0.004,0
0.79246,0.77421,0.35811,0,-0.27926,1.0556,-44,0.0045961,-0.0022279,0,-0.002649,0.021807,0,0,0,0,1,0.13545,-2.8646,0.004,0
0.78042,0.77422,0.35795,0,-0.30315,1.0119,-10.016,0.0034526,0.00020069,0,0.0015183,0.043981,0,0,0,0,1,0.13846,-2.8615,0.004,0
0.73663,0.77422,0.358,0,-0.30779,1.0113,-12.531,0.0042885,-0.0030268,0,-0.0023186,0.046468,0,0,0,0,1,0.14147,-2.8585,0.004,0
0.69622,0.77418,0.35812,0,-0.27281,0.95294,18.563,0.0064479,-0.0017495,0,-0.00049561,0.041336,0,0,0,0,1,0.14448,-2.8555,0.004,0
0.68193,0.77415,0.35825,0,-0.20746,0.96174,8.8061,0.0057329,0.0050586,0,0.0065564,0.033879,0,0,0,0,1,0.14749,-2.8525,0.004,0
0.67963,0.77412,0.35827,0,-0.18263,0.96896,10.535,0.0042836,-0.00026974,0,-0.00013173,0.025638,0,0,0,0,1,0.1505,-2.8495,0.004,0
0.67883,0.77411,0.35829,0,-0.17412,0.96963,17.238,0.006448,0.00040749,0,0.00058369,0.025141,0,0,0,0,1,0.15351,-2.8465,0.004,0
0.67909,0.77408,0.35824,0,-0.18206,0.96562,1.8405,0.0059622,0.0035612,0,0.004088,0.030497,0,0,0,0,1,0.15652,-2.8435,0.004,0
0.67684,0.77407,0.35828,0,-0.17097,0.96894,16.993,0.0044494,-0.00094553,0,-0.00080844,0.028952,0,0,0,0,1,0.15953,-2.8405,0.004,0
0.67914,0.77405,0.35826,0,-0.17848,0.96884,7.405,0.0062588,0.0015125,0,0.0016721,0.02758,0,0,0,0,1,0.16254,-2.8375,0.004,0
0.67782,0.77403,0.35828,0,-0.17421,0.9718,18.182,0.0040436,0.0002203,0,0.00025058,0.032823,0,0,0,0,1,0.16555,-2.8345,0.004,0
0.68118,0.774,0.35825,0,-0.19405,0.96702,13.139,0.0043655,6.5088e-05,0,-0.0001875,0.026284,0,0,0,0,1,0.16856,-2.8314,0.004,0
0.68766,0.77398,0.35819,0,-0.23542,0.96142,10.447,0.0048183,0.00085534,0,-0.00032922,0.031771,0,0,0,0,1,0.17157,-2.8284,0.004,0
0.70691,0.77395,0.35804,0,-0.30071,0.96973,14.177,0.003757,-0.0056038,0,-0.0087122,0.049002,0,0,0,0,1,0.17458,-2.8254,0.004,0
0.75707,0.7739,0.35798,0,-0.31156,1.0525,-23.574,0.0092163,0.0068988,0,0.0075033,0.042999,0,0,0,0,1,0.17759,-2.8224,0.004,0
0.78579,0.77394,0.35805,0,-0.27362,1.0035,-29.161,0.0022775,0.00022118,0,-0.00018827,0.024863,0,0,0,0,1,0.1806,-2.8194,0.004,0
0.79043,0.77395,0.35808,0,-0.29533,1.0689,-42.062,0.0048598,0.001727,0,0.0022395,0.026798,0,0,0,0,1,0.18361,-2.8164,0.004,0
0.79386,0.77393,0.35805,0,-0.27459,1.0216,-44.469,0.0019751,3.2956e-05,0,0.00048792,0.027027,0,0,0,0,1,0.18662,-2.8134,0.004,0
0.79025,0.77394,0.35813,0,-0.26382,1.0688,-56.012,0.0017529,2.3913e-05,0,0.00047454,0.027601,0,0,0,0,1,0.18963,-2.8104,0.004,0
0.77721,0.77396,0.35803,0,-0.28926,1.013,-11.768,0.0073205,-0.00023755,0,9.8453e-05,0.027808,0,0,0,0,1,0.19264,-2.8074,0.004,0
0.73373,0.77397,0.35792,0,-0.32835,0.94759,10.47,0.0091763,-0.0082217,0,-0.0095233,0.044477,0,0,0,0,1,0.19565,-2.8043,0.004,0
0.69634,0.77392,0.35812,0,-0.26868,0.96522,11.837,0.010343,0.0028122,0,0.0041396,0.032019,0,0,0,0,1,0.19866,-2.8013,0.004,0
0.68348,0.7739,0.35825,0,-0.21229,0.96684,19.307,0.004894,-0.00010197,0,0.0011565,0.032045,0,0,0,0,1,0.20167,-2.7983,0.004,0
0.67877,0.77387,0.35827,0,-0.19043,0.9647,8.694,0.0055685,0.0032906,0,0.0040991,0.030713,0,0,0,0,1,0.20468,-2.7953,0.004,0
0.67696,0.77385,0.35833,0,-0.17042,0.97249,11.138,0.0066704,0.00028664,0,0.00045997,0.023942,0,0,0,0,1,0.20769,-2.7923,0.004,0
0.67593,0.77384,0.35834,0,-0.16605,0.96956,16.856,0.005176,-0.00090154,0,-0.0009644,0.025337,0,0,0,0,1,0.2107,-2.7893,0.004,0
0.67801,0.77382,0.35834,0,-0.17203,0.96973,16.673,0.006372,0.00053986,0,0.00067514,0.025309,0,0,0,0,1,0.21371,-2.7863,0.004,0
0.67892,0.7738,0.35834,0,-0.16937,0.96857,3.875,0.0039447,0.0012289,0,0.0017195,0.034626,0,0,0,0,1,0.21672,-2.7833,0.004,0
0.67837,0.77379,0.35837,0,-0.16273,0.97158,16.183,0.0067086,-0.00041933,0,-0.00044068,0.02159,0,0,0,0,1,0.21973,-2.7803,0.004,0
0.67944,0.77377,0.35836,0,-0.16958,0.97019,19.525,0.0042371,0.0005304,0,0.00060788,0.027922,0,0,0,0,1,0.22274,-2.7773,0.004,0
0.68071,0.77375,0.35836,0,-0.16972,0.96872,5.3602,0.0041929,-0.00029672,0,-0.00037376,0.03068,0,0,0,0,1,0.22575,-2.7743,0.004,0
0.68112,0.77374,0.35836,0,-0.173,0.96939,16.425,0.0040214,0.00070789,0,0.00094586,0.026779,0,0,0,0,1,0.22876,-2.7712,0.004,0
0.68095,0.77372,0.35836,0,-0.17465,0.96982,20.868,0.0064005,-0.0012231,0,-0.0013074,0.025896,0,0,0,0,1,0.23177,-2.7682,0.004,0
0.67904,0.7737,0.35838,0,-0.16842,0.97161,14.516,0.0068363,0.00068415,0,0.00081979,0.023553,0,0,0,0,1,0.23478,-2.7652,0.004,0
0.67846,0.77369,0.35837,0,-0.16865,0.9683,5.1702,0.0042463,-0.00044044,0,-0.00064088,0.033391,0,0,0,0,1,0.23779,-2.7622,0.004,0
0.67658,0.77368,0.35838,0,-0.16786,0.96926,11.864,0.0042358,4.7371e-05,0,0.00021487,0.029411,0,0,0,0,1,0.2408,-2.7592,0.004,0
0.67645,0.77366,0.35843,0,-0.15933,0.97222,16.356,0.006079,0.0021012,0,0.0024729,0.024613,0,0,0,0,1,0.24381,-2.7562,0.004,0
0.67832,0.77364,0.35839,0,-0.16783,0.96906,12.42,0.0065383,0.0022635,0,0.002471,0.027548,0,0,0,0,1,0.24682,-2.7532,0.004,0
0.67771,0.77362,0.35841,0,-0.16126,0.97143,18.681,0.0061887,0.00027466,0,0.00028993,0.023755,0,0,0,0,1,0.24983,-2.7502,0.004,0
0.67983,0.77361,0.35841,0,-0.16967,0.9716,13.837,0.004089,0.00035611,0,0.0003051,0.025079,0,0,0,0,1,0.25284,-2.7472,0.004,0
0.67875,0.77359,0.35838,0,-0.17119,0.96823,10.905,0.0051217,-0.0018923,0,-0.0020622,0.023667,0,0,0,0,1,0.25585,-2.7441,0.004,0
0.6786,0.77358,0.3584,0,-0.1688,0.96952,14.965,0.0064555,0.0012803,0,0.0015235,0.026032,0,0,0,0,1,0.25886,-2.7411,0.004,0
0.67758,0.77356,0.3584,0,-0.16695,0.96849,4.8797,0.0039727,-0.0007713,0,-0.00084538,0.030112,0,0,0,0,1,0.26187,-2.7381,0.004,0
0.67525,0.77354,0.35845,0,-0.15601,0.97397,17.857,0.0057619,0.00031023,0,0.0003677,0.021678,0,0,0,0,1,0.26488,-2.7351,0.004,0
0.67663,0.77353,0.35842,0,-0.16419,0.97075,11.855,0.0056938,-0.0017436,0,-0.0019768,0.025307,0,0,0,0,1,0.26789,-2.7321,0.004,0
0.67641,0.77352,0.35841,0,-0.16729,0.9678,11.53,0.0042407,-0.00013758,0,-0.00025908,0.030792,0,0,0,0,1,0.2709,-2.7291,0.004,0
0.67591,0.7735,0.35846,0,-0.16062,0.97283,16.685,0.0040631,0.0017388,0,0.0021446,0.030736,0,0,0,0,1,0.27391,-2.7261,0.004,0
0.67692,0.77348,0.35842,0,-0.16823,0.96977,11.067,0.0043666,0.00027979,0,0.00039733,0.029198,0,0,0,0,1,0.27692,-2.7231,0.004,0
0.67533,0.77347,0.35842,0,-0.16826,0.97076,20.83,0.0065576,-0.00019935,0,-0.0001903,0.02575,0,0,0,0,1,0.27993,-2.7201,0.004,0
0.67624,0.77345,0.35842,0,-0.16813,0.97009,9.7305,0.0042785,-0.0011106,0,-0.0013721,0.031388,0,0,0,0,1,0.28294,-2.7171,0.004,0
0.6778,0.77343,0.35843,0,-0.16676,0.97082,11.293,0.0042528,0.00085189,0,0.0011548,0.031142,0,0,0,0,1,0.28595,-2.7141,0.004,0
0.67822,0.77342,0.35843,0,-0.17091,0.97307,19.057,0.0059215,0.00022981,0,0.00025417,0.025932,0,0,0,0,1,0.28896,-2.711,0.004,0
0.67643,0.7734,0.35843,0,-0.16295,0.96933,3.4986,0.00642,0.00044498,0,0.00048367,0.024503,0,0,0,0,1,0.29197,-2.708,0.004,0
0.67773,0.77339,0.35844,0,-0.16465,0.97308,15.705,0.0039279,-0.00053072,0,-0.00067784,0.028928,0,0,0,0,1,0.29498,-2.705,0.004,0
0.677,0.77337,0.35843,0,-0.16767,0.97252,23.688,0.0058625,-8.8645e-05,0,-0.00010381,0.025967,0,0,0,0,1,0.29799,-2.702,0.004,0
0.67642,0.77335,0.35844,0,-0.1646,0.97023,12.452,0.006546,-0.00030935,0,-0.00036061,0.02361,0,0,0,0,1,0.301,-2.699,0.004,0
0.67756,0.77334,0.35843,0,-0.1706,0.97314,20.148,0.0041412,0.00039946,0,0.00049558,0.02888,0,0,0,0,1,0.30401,-2.696,0.004,0
0.67759,0.77332,0.35844,0,-0.16694,0.97165,12.662,0.0064876,-0.00035996,0,-0.00038573,0.024595,0,0,0,0,1,0.30702,-2.693,0.004,0
0.67786,0.77331,0.35843,0,-0.16914,0.96963,14.506,0.0065564,-0.00075542,0,-0.00077321,0.026846,0,0,0,0,1,0.31003,-2.69,0.004,0
0.67912,0.77329,0.35844,0,-0.1665,0.97003,10.018,0.0040515,0.00075642,0,0.0010299,0.028767,0,0,0,0,1,0.31304,-2.687,0.004,0
0.6785,0.77328,0.35849,0,-0.15699,0.97335,18.483,0.0038658,-0.0016055,0,-0.0021795,0.035074,0,0,0,0,1,0.31605,-2.6839,0.004,0
0.67997,0.77326,0.35844,0,-0.16854,0.9698,7.0893,0.0062567,0.0020973,0,0.0023427,0.023733,0,0,0,0,1,0.31906,-2.6809,0.004,0
0.67885,0.77324,0.35846,0,-0.16553,0.97044,17.523,0.0047801,-0.0022491,0,-0.0026673,0.027032,0,0,0,0,1,0.32207,-2.6779,0.004,0
0.68052,0.77322,0.35843,0,-0.17493,0.96957,11.657,0.0072752,0.0010049,0,0.001151,0.026103,0,0,0,0,1,0.32508,-2.6749,0.004,0
0.67839,0.77321,0.35844,0,-0.17008,0.96942,20.002,0.0042134,-0.00040346,0,-0.0003151,0.038201,0,0,0,0,1,0.32809,-2.6719,0.004,0
0.67669,0.7732,0.35844,0,-0.1659,0.96959,6.0913,0.0043829,-0.00024236,0,-0.0001893,0.028553,0,0,0,0,1,0.3311,-2.6689,0.004,0
0.67603,0.77318,0.35849,0,-0.15692,0.97243,17.429,0.0041973,-0.0023093,0,-0.0027141,0.025589,0,0,0,0,1,0.33411,-2.6659,0.004,0
0.67771,0.77316,0.35845,0,-0.16442,0.97174,11.284,0.0043032,0.0004694,0,0.00056037,0.023497,0,0,0,0,1,0.33712,-2.6629,0.004,0
0.67661,0.77315,0.35846,0,-0.162,0.97191,16.646,0.0040181,-0.0013377,0,-0.0020077,0.033895,0,0,0,0,1,0.34013,-2.6599,0.004,0
0.67962,0.77313,0.35841,0,-0.17662,0.96731,4.4344,0.0072402,0.0011642,0,0.001272,0.029503,0,0,0,0,1,0.34314,-2.6569,0.004,0
0.68022,0.77311,0.35847,0,-0.16624,0.97335,21.827,0.0041703,-0.0012103,0,-0.0015128,0.030081,0,0,0,0,1,0.34615,-2.6539,0.004,0
0.67672,0.7731,0.35845,0,-0.16585,0.97145,9.3719,0.0062277,0.0020776,0,0.0023123,0.026578,0,0,0,0,1,0.34916,-2.6508,0.004,0
0.67693,0.77308,0.35844,0,-0.16789,0.97028,12.299,0.0061047,0.0013257,0,0.0014771,0.026318,0,0,0,0,1,0.35217,-2.6478,0.004,0
0.67457,0.77307,0.35845,0,-0.16034,0.97053,8.8317,0.004035,-0.00041071,0,-0.00041992,0.029742,0,0,0,0,1,0.35518,-2.6448,0.004,0
0.67541,0.77305,0.35847,0,-0.15846,0.97371,23.043,0.0037361,-0.00077863,0,-0.00095519,0.026111,0,0,0,0,1,0.35819,-2.6418,0.004,0
0.67736,0.77304,0.35845,0,-0.16417,0.97087,15.245,0.0039297,-7.2318e-05,0,-8.068e-05,0.026034,0,0,0,0,1,0.3612,-2.6388,0.004,0
0.67866,0.77302,0.35843,0,-0.17126,0.97043,11.979,0.0071691,-0.00080885,0,-0.00095459,0.02597,0,0,0,0,1,0.36421,-2.6358,0.004,0
0.67628,0.77301,0.35845,0,-0.16435,0.96963,15.728,0.0038442,0.0019294,0,0.0022279,0.041564,0,0,0,0,1,0.36722,-2.6328,0.004,0
0.67722,0.77299,0.35846,0,-0.16404,0.97413,11.911,0.0042753,-0.00047706,0,-0.00077425,0.031626,0,0,0,0,1,0.37023,-2.6298,0.004,0
0.67685,0.77298,0.35845,0,-0.16327,0.97035,8.0834,0.0061236,0.001719,0,0.0019441,0.025372,0,0,0,0,1,0.37324,-2.6268,0.004,0
0.67772,0.77295,0.35841,0,-0.17299,0.96623,8.7474,0.0046235,6.3625e-05,0,0.00013361,0.028898,0,0,0,0,1,0.37625,-2.6237,0.004,0
0.67812,0.77294,0.35843,0,-0.16899,0.96872,12.252,0.0063605,0.0018899,0,0.0021439,0.027496,0,0,0,0,1,0.37926,-2.6207,0.004,0
0.67941,0.77293,0.35844,0,-0.16723,0.97305,16.002,0.0057532,-0.0033669,0,-0.0038756,0.029149,0,0,0,0,1,0.38227,-2.6177,0.004,0
0.68412,0.77291,0.35842,0,-0.17441,0.9688,9.3565,0.0042117,0.0011996,0,0.0015261,0.03394,0,0,0,0,1,0.38528,-2.6147,0.004,0
0.68526,0.77289,0.35845,0,-0.17227,0.97678,24.393,0.0062842,-0.002266,0,-0.0025973,0.022307,0,0,0,0,1,0.38829,-2.6117,0.004,0
0.68222,0.77288,0.35842,0,-0.17171,0.97205,7.8692,0.0062564,0.0012747,0,0.0014263,0.02577,0,0,0,0,1,0.3913,-2.6087,0.004,0
0.67934,0.77287,0.35843,0,-0.16936,0.97001,18.564,0.004272,-0.0010317,0,-0.0014719,0.03871,0,0,0,0,1,0.39431,-2.6057,0.004,0
0.67836,0.77285,0.35838,0,-0.17717,0.96733,1.7943,0.0046985,-0.00072323,0,-0.00079631,0.033177,0,0,0,0,1,0.39732,-2.6027,0.004,0
0.67511,0.77283,0.35843,0,-0.16246,0.97145,14.514,0.0061806,0.00072334,0,0.00079988,0.023057,0,0,0,0,1,0.40033,-2.5997,0.004,0
0.67298,0.77282,0.35844,0,-0.15706,0.97426,15.825,0.0054131,-0.00042863,0,-0.00054398,0.023217,0,0,0,0,1,0.40334,-2.5967,0.004,0
0.67527,0.7728,0.35842,0,-0.16356,0.97414,10.928,0.0040451,0.00047663,0,0.00049744,0.025969,0,0,0,0,1,0.40635,-2.5937,0.004,0
0.67333,0.77279,0.35841,0,-0.16768,0.96972,16.586,0.0041347,6.1304e-05,0,-0.00040322,0.032917,0,0,0,0,1,0.40936,-2.5906,0.004,0
0.67584,0.77276,0.35839,0,-0.17183,0.96745,12.22,0.0044393,4.9348e-05,0,-0.00011595,0.029878,0,0,0,0,1,0.41237,-2.5876,0.004,0
0.67842,0.77275,0.35841,0,-0.17384,0.97051,12.808,0.0059975,0.0031747,0,0.0035032,0.026662,0,0,0,0,1,0.41538,-2.5846,0.004,0
0.68291,0.77272,0.35835,0,-0.19837,0.96519,13.364,0.0073269,0.00037808,0,-1.0606e-05,0.027562,0,0,0,0,1,0.41839,-2.5816,0.004,0
0.69331,0.77269,0.35823,0,-0.24726,0.95129,3.1337,0.0063106,-0.0054014,0,-0.0073816,0.038808,0,0,0,0,1,0.4214,-2.5786,0.004,0
0.71279,0.77267,0.35814,0,-0.29315,0.96689,12.587,0.0064713,-0.0044881,0,-0.0070024,0.044889,0,0,0,0,1,0.42441,-2.5756,0.004,0
0.76008,0.77266,0.35804,0,-0.32632,1.0231,5.4586,0.009939,0.002086,0,0.0024645,0.036324,0,0,0,0,1,0.42742,-2.5726,0.004,0
0.78651,0.77266,0.35818,0,-0.30172,1.0714,-35.212,0.0052768,-0.0050714,0,-0.0069083,0.032252,0,0,0,0,1,0.43043,-2.5696,0.004,0
0.79452,0.77265,0.35816,0,-0.29015,1.0552,-44.438,0.0049082,0.0058036,0,0.0072166,0.03124,0,0,0,0,1,0.43344,-2.5666,0.004,0
0.79849,0.77265,0.35816,0,-0.26511,0.98298,-21.863,0.002055,-2.5634e-06,0,-0.0002837,0.027555,0,0,0,0,1,0.43645,-2.5635,0.004,0
0.79842,0.77265,0.35822,0,-0.28921,1.0524,-39.447,0.0031871,0.0026159,0,0.0034984,0.024284,0,0,0,0,1,0.43946,-2.5605,0.004,0
0.80022,0.77261,0.35809,0,-0.29897,1.0356,-28.772,0.0050771,0.00295,0,0.0034395,0.027764,0,0,0,0,1,0.44247,-2.5575,0.004,0
0.80143,0.77262,0.3582,0,-0.28925,1.0597,-55.175,0.0019571,0.00012707,0,0.00050118,0.031077,0,0,0,0,1,0.44548,-2.5545,0.004,0
0.80102,0.7726,0.35815,0,-0.27949,1.0165,-29.098,0.0045208,0.0011495,0,0.0014022,0.024015,0,0,0,0,1,0.44849,-2.5515,0.004,0
0.80065,0.77259,0.35823,0,-0.27572,1.0418,-44.809,0.0035223,0.0017661,0,0.0022909,0.022183,0,0,0,0,1,0.4515,-2.5485,0.004,0
0.80145,0.77256,0.35808,0,-0.30107,1.0263,-28.117,0.0024455,-0.00034075,0,-0.00037116,0.032748,0,0,0,0,1,0.45451,-2.5455,0.004,0
0.80137,0.77256,0.35821,0,-0.27585,1.0422,-51.356,0.0016763,0.00065401,0,0.0018858,0.032713,0,0,0,0,1,0.45752,-2.5425,0.004,0
0.80241,0.77254,0.35815,0,-0.27485,0.99396,-29.144,0.0036843,0.0026425,0,0.0032655,0.025179,0,0,0,0,1,0.46053,-2.5395,0.004,0
0.80186,0.77252,0.35815,0,-0.27714,0.99274,-13.914,0.0035867,-0.0021031,0,-0.0027202,0.024132,0,0,0,0,1,0.46354,-2.5365,0.004,0
0.80202,0.77251,0.35821,0,-0.29516,1.0648,-67.85,0.002054,0.00015634,0,-0.0004489,0.041187,0,0,0,0,1,0.46655,-2.5334,0.004,0
0.80129,0.77249,0.35812,0,-0.29447,1.0421,-33.434,0.003846,-0.0015226,0,-0.0019896,0.023006,0,0,0,0,1,0.46956,-2.5304,0.004,0
0.80188,0.77249,0.35817,0,-0.26297,0.99558,-20.099,0.0040674,0.00072208,0,0.0010267,0.020952,0,0,0,0,1,0.47257,-2.5274,0.004,0
0.80158,0.77248,0.35824,0,-0.27542,1.0578,-59.569,0.0019008,0.00041808,0,0.00061583,0.038704,0,0,0,0,1,0.47558,-2.5244,0.004,0
0.80184,0.77245,0.3581,0,-0.28106,0.99672,-7.5122,0.0039063,0.0040279,0,0.0051265,0.028723,0,0,0,0,1,0.47859,-2.5214,0.004,0
