"Damage","Displacement:0","Displacement:1","Displacement:2","Pressure","F33","J","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.76303,0.36336,0,2.1902e-07,1,1,-7.3003e-07,-2.1085e-09,0,-2.1044e-09,9.2566e-09,0,0,0,0,1,0.1441,-2.8559,1.904e-06,0
0,0.76303,0.36336,0,1.9948e-07,1,1,-6.9873e-07,-2.9182e-08,0,-2.9178e-08,1.7797e-08,0,0,0,0,1,0.1471,-2.8529,1.902e-06,0
0,0.76303,0.36336,0,1.7803e-07,1,1,-6.0278e-07,6.0213e-09,0,6.0248e-09,-5.0384e-09,0,0,0,0,1,0.1501,-2.8499,1.9e-06,0
0,0.76303,0.36336,0,1.5267e-07,1,1,-5.5722e-07,-7.6275e-10,0,-7.5956e-10,1.4228e-08,0,0,0,0,1,0.1531,-2.8469,1.898e-06,0
0,0.76303,0.36336,0,1.2863e-07,1,1,-4.6885e-07,-4.2155e-08,0,-4.2153e-08,3.4363e-09,0,0,0,0,1,0.1561,-2.8439,1.896e-06,0
0,0.76303,0.36336,0,1.0305e-07,1,1,-4.0899e-07,-9.0485e-09,0,-9.046e-09,8.2784e-09,0,0,0,0,1,0.15911,-2.8409,1.894e-06,0
0,0.76303,0.36336,0,7.4918e-08,1,1,-2.9528e-07,-9.7787e-09,0,-9.7769e-09,8.4959e-09,0,0,0,0,1,0.16211,-2.8379,1.892e-06,0
0,0.76303,0.36336,0,4.4582e-08,1,1,-2.4535e-07,-4.0156e-08,0,-4.0155e-08,2.1877e-08,0,0,0,0,1,0.16511,-2.8349,1.89e-06,0
0,0.76303,0.36336,0,1.265e-08,1,1,-1.2034e-07,-4.2309e-08,0,-4.2308e-08,2.2661e-08,0,0,0,0,1,0.16811,-2.8319,1.888e-06,0
0,0.76303,0.36336,0,-2.0385e-08,1,1,-4.3588e-08,-1.308e-08,0,-1.308e-08,7.9403e-09,0,0,0,0,1,0.17111,-2.8289,1.886e-06,0
0,0.76303,0.36336,0,-5.5147e-08,1,1,9.5294e-08,-1.4583e-08,0,-1.4584e-08,1.0359e-08,0,0,0,0,1,0.17412,-2.8259,1.884e-06,0
0,0.76303,0.36336,0,-9.3273e-08,1,1,1.6204e-07,-5.2159e-08,0,-5.216e-08,2.7226e-08,0,0,0,0,1,0.17712,-2.8229,1.882e-06,0
0,0.76303,0.36336,0,-1.3034e-07,1,1,3.1499e-07,-6.1495e-08,0,-6.1497e-08,6.0071e-09,0,0,0,0,1,0.18012,-2.8199,1.88e-06,0
0,0.76303,0.36336,0,-1.6909e-07,1,1,3.9015e-07,-5.759e-08,0,-5.7592e-08,3.1983e-09,0,0,0,0,1,0.18312,-2.8169,1.878e-06,0
0,0.76303,0.36336,0,-2.1266e-07,1,1,5.6143e-07,-5.7244e-08,0,-5.7248e-08,2.8057e-08,0,0,0,0,1,0.18612,-2.8139,1.876e-06,0
0,0.76303,0.36336,0,-2.5432e-07,1,1,6.4295e-07,-5.8064e-08,0,-5.8069e-08,6.4299e-09,0,0,0,0,1,0.18913,-2.8109,1.874e-06,0
0,0.76303,0.36336,0,-3.0077e-07,1,1,8.4116e-07,-1.7782e-08,0,-1.7788e-08,1.1532e-08,0,0,0,0,1,0.19213,-2.8079,1.872e-06,0
0,0.76303,0.36336,0,-3.4945e-07,1,1,9.2123e-07,-6.2293e-08,0,-6.23e-08,3.3013e-08,0,0,0,0,1,0.19513,-2.8049,1.87e-06,0
0,0.76303,0.36336,0,-3.9561e-07,1,1,1.1102e-06,-6.4922e-08,0,-6.493e-08,4.5914e-09,0,0,0,0,1,0.19813,-2.8019,1.868e-06,0
0,0.76303,0.36336,0,-4.4545e-07,1,1,1.2259e-06,-2.0386e-08,0,-2.0395e-08,-1.4403e-08,0,0,0,0,1,0.20113,-2.7989,1.866e-06,0
0,0.76303,0.36336,0,-5.0067e-07,1,1,1.4242e-06,-6.7355e-08,0,-6.7366e-08,3.4414e-08,0,0,0,0,1,0.20414,-2.7959,1.864e-06,0
0,0.76303,0.36336,0,-5.5292e-07,1,1,1.5284e-06,-6.9482e-08,0,-6.9494e-08,9.4207e-09,0,0,0,0,1,0.20714,-2.7929,1.862e-06,0
0,0.76303,0.36336,0,-6.0993e-07,1,1,1.7555e-06,-7.1017e-08,0,-7.1031e-08,3.2932e-08,0,0,0,0,1,0.21014,-2.7899,1.86e-06,0
0,0.76303,0.36336,0,-6.6668e-07,1,1,1.8711e-06,-7.8138e-08,0,-7.8153e-08,1.2823e-08,0,0,0,0,1,0.21314,-2.7869,1.858e-06,0
0,0.76303,0.36336,0,-7.2376e-07,1,1,2.1192e-06,-3.5003e-08,0,-3.5019e-08,2.9781e-09,0,0,0,0,1,0.21614,-2.7839,1.856e-06,0
0,0.76303,0.36336,0,-7.8572e-07,1,1,2.2224e-06,-6.8222e-08,0,-6.824e-08,3.0319e-08,0,0,0,0,1,0.21915,-2.7809,1.854e-06,0
0,0.76303,0.36336,0,-8.497e-07,1,1,2.5003e-06,-3.175e-08,0,-3.1771e-08,6.0914e-09,0,0,0,0,1,0.22215,-2.7779,1.852e-06,0
0,0.76303,0.36336,0,-9.1568e-07,1,1,2.6051e-06,-7.3013e-08,0,-7.3034e-08,3.5262e-08,0,0,0,0,1,0.22515,-2.7748,1.85e-06,0
0,0.76303,0.36336,0,-9.8358e-07,1,1,2.8794e-06,-8.1614e-08,0,-8.1638e-08,3.6522e-08,0,0,0,0,1,0.22815,-2.7718,1.848e-06,0
0,0.76303,0.36336,0,-1.0514e-06,1,1,3.018e-06,-8.8961e-08,0,-8.8986e-08,1.536e-08,0,0,0,0,1,0.23115,-2.7688,1.846e-06,0
0,0.76303,0.36336,0,-1.1199e-06,1,1,3.3156e-06,-4.4526e-08,0,-4.4554e-08,1.213e-09,0,0,0,0,1,0.23416,-2.7658,1.844e-06,0
0,0.76303,0.36336,0,-1.194e-06,1,1,3.4398e-06,-7.9625e-08,0,-7.9654e-08,3.4005e-08,0,0,0,0,1,0.23716,-2.7628,1.842e-06,0
0,0.76303,0.36336,0,-1.2693e-06,1,1,3.7374e-06,-8.162e-08,0,-8.1652e-08,3.5084e-08,0,0,0,0,1,0.24016,-2.7598,1.84e-06,0
0,0.76303,0.36336,0,-1.3462e-06,1,1,3.9131e-06,-4.7024e-08,0,-4.7058e-08,4.1265e-09,0,0,0,0,1,0.24316,-2.7568,1.838e-06,0
0,0.76303,0.36336,0,-1.4254e-06,1,1,4.2093e-06,-9.8704e-08,0,-9.8741e-08,1.8208e-08,0,0,0,0,1,0.24616,-2.7538,1.836e-06,0
0,0.76303,0.36336,0,-1.5046e-06,1,1,4.3694e-06,-1.0126e-07,0,-1.013e-07,1.5313e-08,0,0,0,0,1,0.24917,-2.7508,1.834e-06,0
0,0.76303,0.36336,0,-1.5865e-06,1,1,4.6987e-06,-1.0415e-07,0,-1.0419e-07,1.5209e-08,0,0,0,0,1,0.25217,-2.7478,1.832e-06,0
0,0.76303,0.36336,0,-1.6702e-06,1,1,4.8674e-06,-1.0474e-07,0,-1.0478e-07,1.5027e-08,0,0,0,0,1,0.25517,-2.7448,1.83e-06,0
0,0.76303,0.36336,0,-1.7549e-06,1,1,5.2322e-06,-5.7138e-08,0,-5.7187e-08,-1.6118e-09,0,0,0,0,1,0.25817,-2.7418,1.828e-06,0
0,0.76303,0.36336,0,-1.8452e-06,1,1,5.3831e-06,-9.3689e-08,0,-9.3739e-08,3.8346e-08,0,0,0,0,1,0.26117,-2.7388,1.826e-06,0
0,0.76303,0.36336,0,-1.937e-06,1,1,5.7506e-06,-1.0207e-07,0,-1.0213e-07,4.2393e-08,0,0,0,0,1,0.26418,-2.7358,1.824e-06,0
0,0.76303,0.36336,0,-2.0272e-06,1,1,5.9295e-06,-1.0289e-07,0,-1.0294e-07,1.6882e-08,0,0,0,0,1,0.26718,-2.7328,1.822e-06,0
0,0.76303,0.36336,0,-2.1231e-06,1,1,6.3423e-06,-5.7458e-08,0,-5.7519e-08,3.7349e-09,0,0,0,0,1,0.27018,-2.7298,1.82e-06,0
0,0.76303,0.36336,0,-2.2229e-06,1,1,6.5086e-06,-1.089e-07,0,-1.0897e-07,4.793e-08,0,0,0,0,1,0.27318,-2.7268,1.818e-06,0
0,0.76303,0.36336,0,-2.3198e-06,1,1,6.9017e-06,-1.1151e-07,0,-1.1158e-07,1.5154e-08,0,0,0,0,1,0.27618,-2.7238,1.816e-06,0
0,0.76303,0.36336,0,-2.4206e-06,1,1,7.136e-06,-6.1297e-08,0,-6.1367e-08,-2.5962e-08,0,0,0,0,1,0.27919,-2.7208,1.814e-06,0
0,0.76303,0.36336,0,-2.5282e-06,1,1,7.5245e-06,-1.0946e-07,0,-1.0954e-07,4.6332e-08,0,0,0,0,1,0.28219,-2.7178,1.812e-06,0
0,0.76303,0.36336,0,-2.6349e-06,1,1,7.7735e-06,-7.3074e-08,0,-7.3153e-08,-4.5189e-09,0,0,0,0,1,0.28519,-2.7148,1.81e-06,0
0,0.76303,0.36336,0,-2.744e-06,1,1,8.2148e-06,-7.5835e-08,0,-7.5919e-08,-5.3204e-09,0,0,0,0,1,0.28819,-2.7118,1.808e-06,0
