"Damage","Displacement:0","Displacement:1","Displacement:2","Pressure","F33","J","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.85151,0.77461,0.35793,0,-0.35814,0.95658,-78.291,0.0020013,-0.00018757,0,-0.0012565,0.040285,0,0,0,0,1,0.054036,-2.946,0.002,0
0.85019,0.7746,0.35784,0,-0.36334,0.95256,-42.819,0.001721,0.003827,0,0.0054484,0.026037,0,0,0,0,1,0.057038,-2.943,0.002,0
0.84724,0.77458,0.35779,0,-0.35467,0.96008,-13.892,0.0028425,0.00026409,0,0.00043282,0.02316,0,0,0,0,1,0.06004,-2.94,0.002,0
0.85089,0.77455,0.35788,0,-0.38405,0.94511,-56.578,0.0012115,0.0020109,0,0.0027251,0.022769,0,0,0,0,1,0.063042,-2.937,0.002,0
0.85233,0.77446,0.35755,0,-0.46764,0.94201,-9.7518,0.0020115,0.00026783,0,0.00022136,0.041672,0,0,0,0,1,0.066044,-2.934,0.002,0
0.85746,0.77441,0.35733,0,-0.58985,0.89935,-38.326,0.0034061,0.00011591,0,-0.0024717,0.061446,0,0,0,0,1,0.069046,-2.931,0.002,0
0.89124,0.77433,0.35673,0,-0.7013,0.84643,-67.587,0.0012034,-0.0015244,0,-0.0075152,0.02905,0,0,0,0,1,0.072048,-2.928,0.002,0
0.98642,0.77432,0.35568,0,-0.61112,0.51197,99.694,0.00013569,-7.2572e-06,0,-4.7572e-06,0.032551,0,0,0,0,1,0.07505,-2.9249,0.002,0
0.9929,0.77444,0.35495,0,-0.46262,0.64537,232.69,5.4677e-05,7.8399e-07,0,1.3685e-05,0.018063,0,0,0,0,1,0.078052,-2.9219,0.002,0
0.98917,0.77447,0.35483,0,-0.4997,0.63398,134.51,6.575e-05,9.4194e-07,0,-3.7435e-05,0.021425,0,0,0,0,1,0.081054,-2.9189,0.002,0
0.9928,0.77443,0.35583,0,-0.42939,0.71588,206.31,5.2385e-05,3.8724e-06,0,-7.7301e-06,0.017615,0,0,0,0,1,0.084056,-2.9159,0.002,0
0.98943,0.77447,0.35486,0,-0.482,0.64557,141.55,6.0699e-05,4.5108e-06,0,-3.6453e-05,0.0205,0,0,0,0,1,0.087058,-2.9129,0.002,0
0.99274,0.77443,0.35605,0,-0.43586,0.74883,183.06,0.0008937,-0.0027963,0,-0.011485,0.024268,0,0,0,0,1,0.09006,-2.9099,0.002,0
0.98948,0.7744,0.35464,0,-0.50002,0.63122,132.14,0.00090035,0.0027944,0,0.011293,0.024504,0,0,0,0,1,0.093062,-2.9069,0.002,0
0.99289,0.77437,0.35589,0,-0.41682,0.72247,212.09,4.7571e-05,2.8006e-06,0,-3.0892e-05,0.017381,0,0,0,0,1,0.096064,-2.9039,0.002,0
0.9906,0.77438,0.3546,0,-0.48764,0.64718,171.13,0.0011804,-0.00030852,0,-0.00054008,0.018091,0,0,0,0,1,0.099066,-2.9009,0.002,0
0.98751,0.77436,0.35549,0,-0.52332,0.66019,85.427,6.2849e-05,5.1718e-06,0,-9.1033e-06,0.020241,0,0,0,0,1,0.10207,-2.8979,0.002,0
0.99111,0.77436,0.35453,0,-0.47376,0.6528,171.41,0.00078518,-0.0013115,0,-0.0044195,0.020418,0,0,0,0,1,0.10507,-2.8949,0.002,0
0.99279,0.77429,0.35564,0,-0.44372,0.731,198.4,5.051e-05,4.9346e-06,0,-2.1923e-05,0.017194,0,0,0,0,1,0.10807,-2.8919,0.002,0
0.98938,0.77433,0.35548,0,-0.49388,0.67809,114.38,0.00054813,0.0014981,0,0.0048239,0.016921,0,0,0,0,1,0.11107,-2.8889,0.002,0
0.99297,0.77424,0.35464,0,-0.41288,0.6857,244.66,5.0847e-05,4.4979e-06,0,2.6165e-06,0.017337,0,0,0,0,1,0.11408,-2.8859,0.002,0
0.99056,0.77428,0.35537,0,-0.46792,0.67408,159.35,0.00044926,0.0013566,0,0.0042241,0.017207,0,0,0,0,1,0.11708,-2.8829,0.002,0
0.98747,0.77428,0.3556,0,-0.48043,0.68362,87.02,4.609e-05,4.3921e-06,0,-2.0057e-05,0.017199,0,0,0,0,1,0.12008,-2.8799,0.002,0
0.98999,0.77425,0.35523,0,-0.44963,0.68373,156.39,4.8098e-05,4.1666e-06,0,1.9356e-05,0.017457,0,0,0,0,1,0.12308,-2.8769,0.002,0
0.99315,0.77423,0.35483,0,-0.4141,0.6839,243.66,4.8483e-05,4.7099e-06,0,1.869e-05,0.017493,0,0,0,0,1,0.12608,-2.8739,0.002,0
0.99049,0.77422,0.35512,0,-0.45992,0.67161,169.62,4.9637e-05,4.7309e-06,0,-1.9801e-05,0.017572,0,0,0,0,1,0.12909,-2.8709,0.002,0
0.98736,0.77424,0.35538,0,-0.52245,0.65238,88.899,6.4805e-05,7.9156e-06,0,-3.3679e-05,0.02132,0,0,0,0,1,0.13209,-2.8679,0.002,0
0.9919,0.77421,0.35521,0,-0.44664,0.66682,191.7,2.3965e-05,5.1315e-06,0,2.7592e-05,0.011868,0,0,0,0,1,0.13509,-2.8649,0.002,0
0.98679,0.77426,0.35576,0,-0.56398,0.5755,91.097,0.0022113,0.00065126,0,0.0027691,0.014105,0,0,0,0,1,0.13809,-2.8619,0.002,0
0.93213,0.77439,0.35631,0,-0.7026,0.7332,22.203,0.0012242,-0.00031443,0,-7.3315e-05,0.027709,0,0,0,0,1,0.14109,-2.8589,0.002,0
0.85313,0.77435,0.35728,0,-0.66631,0.81053,-76.777,0.0015829,-0.0001465,0,0.0014911,0.042081,0,0,0,0,1,0.1441,-2.8559,0.002,0
0.84659,0.77422,0.3577,0,-0.46581,0.94078,-48.811,0.002012,-0.0001605,0,0.0015209,0.043671,0,0,0,0,1,0.1471,-2.8529,0.002,0
0.8466,0.77416,0.35777,0,-0.38048,0.95124,-5.9063,0.0017558,0.0021262,0,0.0033685,0.02288,0,0,0,0,1,0.1501,-2.8499,0.002,0
0.85294,0.7741,0.35782,0,-0.38297,0.94999,-61.495,0.0013647,-0.0033153,0,-0.0048509,0.025244,0,0,0,0,1,0.1531,-2.8469,0.002,0
0.84948,0.77408,0.35773,0,-0.37155,0.95493,-14.168,0.0019417,0.0001489,0,0.0010541,0.038989,0,0,0,0,1,0.1561,-2.8439,0.002,0
0.84988,0.77408,0.35774,0,-0.38361,0.95173,-45.263,0.0023249,-0.0047927,0,-0.0068385,0.029101,0,0,0,0,1,0.15911,-2.8409,0.002,0
0.84931,0.77405,0.35786,0,-0.36354,0.95098,-39.151,0.002652,-0.00043567,0,-0.00059401,0.02035,0,0,0,0,1,0.16211,-2.8379,0.002,0
0.85135,0.77403,0.35773,0,-0.40067,0.93793,-35.88,0.0030987,-0.0030337,0,-0.0042971,0.027728,0,0,0,0,1,0.16511,-2.8349,0.002,0
0.84936,0.77399,0.3579,0,-0.39334,0.94559,-63.077,0.0020327,-0.0049941,0,-0.0082825,0.030982,0,0,0,0,1,0.16811,-2.8319,0.002,0
0.84982,0.77392,0.35764,0,-0.49832,0.92846,-39.625,0.002455,0.004724,0,0.0060028,0.030903,0,0,0,0,1,0.17111,-2.8289,0.002,0
0.85754,0.77374,0.35693,0,-0.742,0.79589,-51.589,0.0060284,0.00084328,0,-0.0039034,0.09914,0,0,0,0,1,0.17412,-2.8259,0.002,0
0.94016,0.77375,0.35589,0,-0.78158,0.62159,18.721,0.0057028,0.0011663,0,-0.0018087,0.031483,0,0,0,0,1,0.17712,-2.8229,0.002,0
0.99233,0.77389,0.35672,0,-0.43036,0.70083,167.2,3.0513e-05,-1.9544e-06,0,-2.4637e-05,0.012738,0,0,0,0,1,0.18012,-2.8199,0.002,0
0.98884,0.77391,0.35394,0,-0.59189,0.54211,127.9,0.0016779,-0.0023496,0,-0.010776,0.027906,0,0,0,0,1,0.18312,-2.8169,0.002,0
0.99093,0.77397,0.35543,0,-0.51283,0.64623,160.22,0.00073613,0.0016458,0,0.0045938,0.015018,0,0,0,0,1,0.18612,-2.8139,0.002,0
0.99132,0.77396,0.35548,0,-0.41477,0.67302,176.28,0.00069495,-0.0025925,0,-0.0077371,0.019482,0,0,0,0,1,0.18913,-2.8109,0.002,0
0.98986,0.77402,0.35614,0,-0.53098,0.61456,122.44,0.0029938,-0.0034462,0,-0.0080205,0.024146,0,0,0,0,1,0.19213,-2.8079,0.002,0
0.92985,0.77414,0.3557,0,-0.79145,0.59314,1.3509,0.0023469,0.0025305,0,0.013291,0.039152,0,0,0,0,1,0.19513,-2.8049,0.002,0
0.85611,0.77412,0.35692,0,-0.66486,0.8784,-9.0494,0.0012734,0.006025,0,0.015805,0.044258,0,0,0,0,1,0.19813,-2.8019,0.002,0
0.85036,0.77396,0.3577,0,-0.49092,0.92293,-56.818,0.0019367,-0.00015093,0,-0.00056263,0.044072,0,0,0,0,1,0.20113,-2.7989,0.002,0
0.849,0.7739,0.35776,0,-0.40571,0.94789,-41.942,0.001668,-0.00016803,0,-0.00019299,0.031435,0,0,0,0,1,0.20414,-2.7959,0.002,0
0.84648,0.77388,0.35791,0,-0.35584,0.94616,-38.996,0.0018105,0.0042883,0,0.0065726,0.026714,0,0,0,0,1,0.20714,-2.7929,0.002,0
0.84815,0.77383,0.35786,0,-0.3678,0.96142,-51.337,0.0036284,-0.0037367,0,-0.0054327,0.030087,0,0,0,0,1,0.21014,-2.7899,0.002,0
0.84989,0.77381,0.35783,0,-0.3793,0.95083,-50.828,0.0025859,0.0051832,0,0.0075294,0.029787,0,0,0,0,1,0.21314,-2.7869,0.002,0
0.84916,0.77381,0.35786,0,-0.34797,0.95988,-12.843,0.0031019,0.0027483,0,0.0036861,0.016481,0,0,0,0,1,0.21614,-2.7839,0.002,0
0.85201,0.77379,0.35795,0,-0.36569,0.95342,-60.453,0.0016095,-0.0023406,0,-0.0031582,0.021741,0,0,0,0,1,0.21915,-2.7809,0.002,0
0.85102,0.77378,0.35767,0,-0.40221,0.94697,-20.225,0.0026594,0.005141,0,0.0076629,0.029695,0,0,0,0,1,0.22215,-2.7779,0.002,0
0.85359,0.77375,0.35797,0,-0.3663,0.95256,-56.156,0.0027498,-0.00091178,0,-0.0011952,0.017169,0,0,0,0,1,0.22515,-2.7748,0.002,0
0.85335,0.77375,0.35767,0,-0.40376,0.94747,-24.539,0.0016193,0.00045845,0,0.0020306,0.03788,0,0,0,0,1,0.22815,-2.7718,0.002,0
0.85587,0.77371,0.35784,0,-0.3978,0.94552,-62.165,0.0018605,-0.00062007,0,-0.0016713,0.049245,0,0,0,0,1,0.23115,-2.7688,0.002,0
0.84963,0.77372,0.35785,0,-0.36932,0.94803,-12.77,0.0012768,0.00022059,0,0.0011089,0.031958,0,0,0,0,1,0.23416,-2.7658,0.002,0
0.8518,0.77369,0.35797,0,-0.35683,0.9541,-55.86,0.0020468,-0.00045362,0,-0.000754,0.049651,0,0,0,0,1,0.23716,-2.7628,0.002,0
0.84602,0.77369,0.35781,0,-0.35736,0.94748,-20.551,0.0013719,0.00037214,0,0.0012958,0.031503,0,0,0,0,1,0.24016,-2.7598,0.002,0
0.84908,0.77366,0.35802,0,-0.35536,0.95039,-65.602,0.0014063,0.00021587,0,7.3449e-05,0.039304,0,0,0,0,1,0.24316,-2.7568,0.002,0
0.84908,0.77366,0.35784,0,-0.36642,0.95786,-15.637,0.0015766,0.00037621,0,0.0014962,0.038257,0,0,0,0,1,0.24616,-2.7538,0.002,0
0.85078,0.77363,0.35788,0,-0.37051,0.95317,-38.192,0.0015543,-0.00040524,0,-0.0019243,0.038383,0,0,0,0,1,0.24917,-2.7508,0.002,0
0.85331,0.7736,0.35806,0,-0.36075,0.94701,-63.508,0.0015176,-0.00022969,0,-0.0013202,0.04019,0,0,0,0,1,0.25217,-2.7478,0.002,0
0.85198,0.77359,0.35779,0,-0.39418,0.94875,-32.366,0.0023064,-0.00019314,0,-0.00050875,0.040277,0,0,0,0,1,0.25517,-2.7448,0.002,0
0.85347,0.77359,0.35802,0,-0.3594,0.95767,-63.733,0.0013696,-0.00033883,0,-0.0013029,0.032161,0,0,0,0,1,0.25817,-2.7418,0.002,0
0.84801,0.77357,0.35793,0,-0.34963,0.95675,-29.318,0.0015263,0.00033509,0,0.0011515,0.033416,0,0,0,0,1,0.26117,-2.7388,0.002,0
0.84956,0.77356,0.35807,0,-0.34567,0.94576,-66.365,0.0024195,-0.0030015,0,-0.004014,0.024614,0,0,0,0,1,0.26418,-2.7358,0.002,0
0.84723,0.77353,0.35802,0,-0.34615,0.95309,-37.792,0.0012502,0.00032839,0,0.001012,0.029587,0,0,0,0,1,0.26718,-2.7328,0.002,0
0.84824,0.77351,0.35774,0,-0.38617,0.94908,-20.19,0.0018547,0.00049543,0,0.0016689,0.039514,0,0,0,0,1,0.27018,-2.7298,0.002,0
0.84978,0.77349,0.35803,0,-0.36499,0.94802,-66.539,0.0016147,4.1818e-06,0,0.00024038,0.040699,0,0,0,0,1,0.27318,-2.7268,0.002,0
0.8477,0.77349,0.35791,0,-0.35745,0.95198,-10.367,0.0014751,0.00013201,0,0.0008074,0.034233,0,0,0,0,1,0.27618,-2.7238,0.002,0
0.84824,0.77347,0.35792,0,-0.36008,0.95145,-37.134,0.0027822,-0.0033636,0,-0.0047379,0.026394,0,0,0,0,1,0.27919,-2.7208,0.002,0
0.84485,0.77345,0.35802,0,-0.34138,0.95016,-45.406,0.0015588,4.8796e-05,0,-0.00014579,0.034109,0,0,0,0,1,0.28219,-2.7178,0.002,0
0.8503,0.77344,0.35799,0,-0.35876,0.94964,-42.509,0.0024276,2.426e-05,0,-4.8851e-06,0.020729,0,0,0,0,1,0.28519,-2.7148,0.002,0
0.85529,0.77342,0.35796,0,-0.39044,0.93103,-64.884,0.0033136,-0.0031655,0,-0.0043493,0.027494,0,0,0,0,1,0.28819,-2.7118,0.002,0
0.8478,0.77341,0.35794,0,-0.36117,0.95336,-31.189,0.0015562,0.00044239,0,0.001441,0.034778,0,0,0,0,1,0.29119,-2.7088,0.002,0
0.84964,0.77339,0.35795,0,-0.37331,0.9381,-50.413,0.0016046,5.4626e-05,0,0.00058897,0.038419,0,0,0,0,1,0.2942,-2.7058,0.002,0
0.85057,0.77338,0.35792,0,-0.37133,0.94496,-31.63,0.0031963,-0.0038011,0,-0.0052357,0.026526,0,0,0,0,1,0.2972,-2.7028,0.002,0
0.84867,0.77336,0.35809,0,-0.34918,0.95428,-62.403,0.0024574,-0.0051384,0,-0.0076106,0.029057,0,0,0,0,1,0.3002,-2.6998,0.002,0
0.84811,0.77334,0.35789,0,-0.374,0.95092,-35.829,0.0018168,0.00035115,0,0.0011396,0.036707,0,0,0,0,1,0.3032,-2.6968,0.002,0
0.85339,0.77332,0.35803,0,-0.36404,0.94172,-57.802,0.0027461,-0.0039514,0,-0.0057494,0.027639,0,0,0,0,1,0.3062,-2.6938,0.002,0
0.8486,0.77331,0.3579,0,-0.36802,0.9496,-34.678,0.0017026,0.00038846,0,0.0010168,0.034433,0,0,0,0,1,0.30921,-2.6908,0.002,0
0.8502,0.7733,0.35804,0,-0.34285,0.95762,-42.375,0.0023576,-0.00047118,0,-0.0006273,0.020176,0,0,0,0,1,0.31221,-2.6878,0.002,0
0.85307,0.77327,0.35805,0,-0.36722,0.94715,-70.05,0.0019814,0.0010773,0,0.0012609,0.01931,0,0,0,0,1,0.31521,-2.6848,0.002,0
0.85069,0.77326,0.35796,0,-0.35383,0.95939,-14.915,0.0018135,0.00019521,0,0.00089801,0.038659,0,0,0,0,1,0.31821,-2.6818,0.002,0
0.85332,0.77324,0.35797,0,-0.38395,0.94909,-63.194,0.0014807,-0.0029723,0,-0.0043519,0.024757,0,0,0,0,1,0.32121,-2.6788,0.002,0
0.85188,0.77324,0.35785,0,-0.38742,0.95098,-20.808,0.0027416,0.0041228,0,0.0060522,0.02579,0,0,0,0,1,0.32422,-2.6758,0.002,0
0.85369,0.77321,0.35792,0,-0.38904,0.95002,-61.794,0.001901,-0.004193,0,-0.0062133,0.026908,0,0,0,0,1,0.32722,-2.6728,0.002,0
0.846,0.77321,0.35793,0,-0.35281,0.95148,-16.785,0.0028742,0.0024432,0,0.0034506,0.024122,0,0,0,0,1,0.33022,-2.6698,0.002,0
0.84897,0.77318,0.35807,0,-0.35311,0.951,-67.765,0.0016339,0.00035632,0,0.00030571,0.019571,0,0,0,0,1,0.33322,-2.6668,0.002,0
0.84809,0.77318,0.35792,0,-0.35757,0.95813,-16.62,0.001463,0.00039633,0,0.0015831,0.038442,0,0,0,0,1,0.33622,-2.6638,0.002,0
0.84924,0.77313,0.35803,0,-0.35242,0.95317,-58.311,0.001318,-0.00039028,0,-0.0012355,0.039291,0,0,0,0,1,0.33923,-2.6608,0.002,0
0.84831,0.77313,0.35793,0,-0.35638,0.95238,-14.674,0.0038733,-0.0016909,0,-0.0023154,0.024992,0,0,0,0,1,0.34223,-2.6578,0.002,0
0.85862,0.77313,0.35792,0,-0.41149,0.93655,-73.876,0.0030861,0.0015399,0,0.0023175,0.021671,0,0,0,0,1,0.34523,-2.6548,0.002,0
0.84938,0.77311,0.35801,0,-0.35262,0.95007,-30.108,0.0013893,-0.00037531,0,-0.00078517,0.029486,0,0,0,0,1,0.34823,-2.6518,0.002,0
0.84819,0.77309,0.358,0,-0.3523,0.9477,-42.248,0.0027199,0.0025514,0,0.003603,0.025368,0,0,0,0,1,0.35123,-2.6488,0.002,0
0.84503,0.77308,0.35788,0,-0.35657,0.94972,-15.777,0.0030767,0.0035607,0,0.0050298,0.027478,0,0,0,0,1,0.35424,-2.6458,0.002,0
0.84598,0.77306,0.35803,0,-0.34746,0.95064,-47.793,0.0027093,-0.0012293,0,-0.0015595,0.022177,0,0,0,0,1,0.35724,-2.6428,0.002,0
0.85188,0.77304,0.35807,0,-0.35756,0.95163,-59.325,0.0028321,-0.0055803,0,-0.0082031,0.029805,0,0,0,0,1,0.36024,-2.6398,0.002,0
0.851,0.77302,0.35797,0,-0.37058,0.95211,-46.403,0.0027959,0.0056864,0,0.0081828,0.029845,0,0,0,0,1,0.36324,-2.6368,0.002,0
0.84851,0.773,0.35785,0,-0.3775,0.95376,-20.587,0.0020939,0.00014427,0,0.00045406,0.038356,0,0,0,0,1,0.36624,-2.6338,0.002,0
0.84932,0.77299,0.35805,0,-0.36004,0.95042,-66.286,0.001321,0.0031743,0,0.0045936,0.024801,0,0,0,0,1,0.36925,-2.6308,0.002,0
0.84669,0.77297,0.35802,0,-0.33577,0.95712,-12.042,0.0022291,-4.8771e-06,0,-0.00025222,0.021694,0,0,0,0,1,0.37225,-2.6278,0.002,0
0.85021,0.77296,0.35788,0,-0.37686,0.95182,-40.96,0.0038238,-0.0025548,0,-0.0036924,0.021678,0,0,0,0,1,0.37525,-2.6247,0.002,0
0.84828,0.77295,0.35804,0,-0.34325,0.9652,-47.893,0.002386,0.00011371,0,0.00012099,0.019136,0,0,0,0,1,0.37825,-2.6217,0.002,0
0.84992,0.77292,0.35795,0,-0.36947,0.93946,-46.528,0.0013548,-0.00024,0,-0.00083761,0.033835,0,0,0,0,1,0.38125,-2.6187,0.002,0
0.85782,0.77291,0.35791,0,-0.38657,0.94706,-43.242,0.0027792,0.00033913,0,0.00046692,0.0212,0,0,0,0,1,0.38426,-2.6157,0.002,0
0.86265,0.7729,0.35797,0,-0.41052,0.92845,-70.242,0.0026601,0.00093183,0,0.0012908,0.019131,0,0,0,0,1,0.38726,-2.6127,0.002,0
0.85714,0.77288,0.35796,0,-0.37492,0.94328,-34.474,0.0016291,0.00019838,0,0.00021768,0.035422,0,0,0,0,1,0.39026,-2.6097,0.002,0
0.85373,0.77287,0.35791,0,-0.39372,0.94526,-55.285,0.002392,-0.001805,0,-0.0026307,0.024929,0,0,0,0,1,0.39326,-2.6067,0.002,0
0.85147,0.77285,0.35786,0,-0.38331,0.95315,-46.137,0.0035803,0.0014577,0,0.0019706,0.024376,0,0,0,0,1,0.39626,-2.6037,0.002,0
0.848,0.77285,0.35802,0,-0.34538,0.95508,-50.456,0.001588,2.3761e-06,0,0.00068878,0.033946,0,0,0,0,1,0.39927,-2.6007,0.002,0
0.84311,0.77283,0.3579,0,-0.347,0.95413,-16.083,0.0029516,0.0023116,0,0.0032408,0.026514,0,0,0,0,1,0.40227,-2.5977,0.002,0
0.84699,0.77281,0.35807,0,-0.33603,0.94389,-52.332,0.0020226,0.0012591,0,0.0016985,0.020128,0,0,0,0,1,0.40527,-2.5947,0.002,0
0.84333,0.77277,0.35798,0,-0.34247,0.95142,-37.893,0.0014183,-0.00026057,0,-0.0011255,0.030618,0,0,0,0,1,0.40827,-2.5917,0.002,0
0.84636,0.77277,0.35784,0,-0.37161,0.95502,-42.188,0.0017054,0.0001715,0,0.00026473,0.029709,0,0,0,0,1,0.41127,-2.5887,0.002,0
0.85024,0.77274,0.35799,0,-0.36758,0.95537,-45.275,0.0012201,0.0012106,0,0.0011002,0.01952,0,0,0,0,1,0.41428,-2.5857,0.002,0
0.84878,0.77269,0.35789,0,-0.39452,0.94245,-29.974,0.0014969,-0.00019386,0,-0.0010019,0.034431,0,0,0,0,1,0.41728,-2.5827,0.002,0
0.85782,0.77263,0.35782,0,-0.46022,0.93694,-69.065,0.0022887,1.5519e-05,0,-0.0020515,0.046104,0,0,0,0,1,0.42028,-2.5797,0.002,0
0.86226,0.77255,0.35717,0,-0.62959,0.88409,-32.343,0.0018123,-2.4013e-05,0,-0.0021735,0.043873,0,0,0,0,1,0.42328,-2.5767,0.002,0
0.91607,0.77251,0.35638,0,-0.76242,0.70357,-24.481,0.0021556,-0.0012324,0,-0.0058194,0.027078,0,0,0,0,1,0.42628,-2.5737,0.002,0
0.98929,0.77256,0.35537,0,-0.56321,0.55672,154.66,0.00011092,-2.2198e-05,0,-1.7473e-05,0.027219,0,0,0,0,1,0.42929,-2.5707,0.002,0
0.98752,0.77265,0.35546,0,-0.52734,0.62372,101.49,7.0215e-05,-1.9809e-06,0,-3.4355e-05,0.021692,0,0,0,0,1,0.43229,-2.5677,0.002,0
0.9922,0.77265,0.3558,0,-0.42781,0.70728,184.38,0.00050928,0.0022649,0,0.0075991,0.019289,0,0,0,0,1,0.43529,-2.5647,0.002,0
0.98797,0.77259,0.35482,0,-0.54368,0.62385,100.07,5.0898e-05,6.4193e-07,0,-9.6488e-06,0.01757,0,0,0,0,1,0.43829,-2.5617,0.002,0
0.98956,0.77265,0.35461,0,-0.5386,0.6208,139.34,4.943e-05,6.1001e-06,0,4.443e-06,0.016767,0,0,0,0,1,0.44129,-2.5587,0.002,0
0.99127,0.77262,0.35598,0,-0.44654,0.71205,155.02,0.0003136,-0.0015436,0,-0.005157,0.017234,0,0,0,0,1,0.4443,-2.5557,0.002,0
0.98938,0.77262,0.35481,0,-0.49204,0.63507,144.02,5.1516e-05,3.8605e-06,0,3.0214e-06,0.01732,0,0,0,0,1,0.4473,-2.5527,0.002,0
0.99269,0.7726,0.35609,0,-0.42401,0.74412,184.48,0.00015389,-0.0021946,0,-0.0083465,0.020166,0,0,0,0,1,0.4503,-2.5497,0.002,0
0.98904,0.77256,0.35434,0,-0.56153,0.58634,132.59,6.2333e-05,4.5819e-06,0,1.0161e-05,0.01954,0,0,0,0,1,0.4533,-2.5467,0.002,0
0.99121,0.7726,0.35569,0,-0.47502,0.69935,152.71,0.00067551,-0.0018704,0,-0.0059294,0.019338,0,0,0,0,1,0.4563,-2.5437,0.002,0
0.99227,0.77256,0.35555,0,-0.43617,0.71721,186.17,0.00058251,0.0019859,0,0.0067885,0.019178,0,0,0,0,1,0.45931,-2.5407,0.002,0
0.9882,0.77251,0.35352,0,-0.55195,0.55961,112.35,5.7923e-05,5.1696e-06,0,8.3077e-05,0.020265,0,0,0,0,1,0.46231,-2.5377,0.002,0
0.99225,0.77247,0.35515,0,-0.41856,0.7124,204.67,2.2708e-05,1.3736e-06,0,-2.0238e-05,0.011533,0,0,0,0,1,0.46531,-2.5347,0.002,0
0.99064,0.77247,0.35526,0,-0.49167,0.65294,152.33,0.0013183,-0.00073994,0,-0.0023925,0.014833,0,0,0,0,1,0.46831,-2.5317,0.002,0
0.99006,0.77251,0.35568,0,-0.48849,0.67719,134.08,0.00054447,0.001616,0,0.0053926,0.017423,0,0,0,0,1,0.47131,-2.5287,0.002,0
