"Damage","Displacement:0","Displacement:1","Displacement:2","Pressure","F33","J","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.7625,0.36515,0,0.0062526,1.0031,0.99999,-0.01888,0.00014245,0,4.2374e-05,-2.4408e-05,0,0,0,0,1,1.89,-1.11,7.4e-07,0
0,0.76248,0.36517,0,0.0063737,1.0032,1,-0.019143,0.00010195,0,9.935e-07,2.5105e-05,0,0,0,0,1,1.893,-1.107,7.38e-07,0
0,0.76246,0.36518,0,0.0064971,1.0032,0.99999,-0.0194,0.00014045,0,3.7608e-05,2.8725e-05,0,0,0,0,1,1.896,-1.104,7.36e-07,0
0,0.76244,0.3652,0,0.006622,1.0033,1,-0.019852,0.00010814,0,2.8784e-06,-2.8891e-05,0,0,0,0,1,1.899,-1.101,7.34e-07,0
0,0.76242,0.36521,0,0.0067477,1.0034,1,-0.020373,0.00015173,0,4.3062e-05,-2.8979e-05,0,0,0,0,1,1.902,-1.098,7.32e-07,0
0,0.7624,0.36523,0,0.0068779,1.0034,0.99999,-0.020621,0.00011202,0,2.426e-06,-3.0072e-05,0,0,0,0,1,1.905,-1.095,7.3e-07,0
0,0.76238,0.36524,0,0.0070078,1.0035,0.99999,-0.020923,0.00014964,0,3.8131e-05,2.9321e-05,0,0,0,0,1,1.908,-1.092,7.28e-07,0
0,0.76236,0.36526,0,0.00714,1.0036,0.99999,-0.021411,0.00011384,0,-1.5733e-07,-2.9868e-05,0,0,0,0,1,1.911,-1.089,7.26e-07,0
0,0.76234,0.36528,0,0.007274,1.0036,1,-0.021951,0.00011587,0,-1.0611e-06,-3.0162e-05,0,0,0,0,1,1.914,-1.086,7.24e-07,0
0,0.76232,0.36529,0,0.0074105,1.0037,0.99998,-0.022225,0.00011565,0,-2.8044e-06,-2.9714e-05,0,0,0,0,1,1.917,-1.083,7.22e-07,0
0,0.76229,0.36531,0,0.0075474,1.0038,0.99999,-0.022542,0.00011726,0,-2.5332e-06,3.0347e-05,0,0,0,0,1,1.92,-1.08,7.2e-07,0
0,0.76227,0.36533,0,0.0076871,1.0038,0.99999,-0.023101,0.00012001,0,-2.7066e-06,3.1237e-05,0,0,0,0,1,1.923,-1.077,7.18e-07,0
0,0.76225,0.36534,0,0.0078285,1.0039,0.99998,-0.023624,0.00016505,0,3.8659e-05,-3.2118e-05,0,0,0,0,1,1.926,-1.074,7.16e-07,0
0,0.76222,0.36536,0,0.0079725,1.004,0.99998,-0.023917,0.00012192,0,-5.3455e-06,-3.0871e-05,0,0,0,0,1,1.929,-1.071,7.14e-07,0
0,0.7622,0.36537,0,0.0081172,1.0041,0.99998,-0.024492,0.00016762,0,3.6757e-05,-3.3851e-05,0,0,0,0,1,1.932,-1.068,7.12e-07,0
0,0.76218,0.36539,0,0.0082638,1.0041,0.99998,-0.024795,0.00012439,0,-7.314e-06,-3.1417e-05,0,0,0,0,1,1.935,-1.065,7.1e-07,0
0,0.76215,0.3654,0,0.0084113,1.0042,1,-0.025384,0.00017358,0,3.836e-05,-3.3329e-05,0,0,0,0,1,1.938,-1.062,7.08e-07,0
0,0.76213,0.36542,0,0.0085638,1.0043,0.99997,-0.025697,0.00012757,0,-8.4635e-06,-3.1512e-05,0,0,0,0,1,1.941,-1.059,7.06e-07,0
0,0.7621,0.36544,0,0.0087173,1.0043,0.99996,-0.026027,0.00018101,0,4.309e-05,3.4799e-05,0,0,0,0,1,1.944,-1.056,7.04e-07,0
0,0.76207,0.36545,0,0.0088695,1.0044,0.99999,-0.026666,0.00013307,0,-7.1647e-06,3.2259e-05,0,0,0,0,1,1.947,-1.053,7.02e-07,0
0,0.76205,0.36547,0,0.0090253,1.0045,0.99997,-0.026977,0.00013572,0,-5.8402e-06,3.6851e-05,0,0,0,0,1,1.95,-1.05,7e-07,0
0,0.76202,0.36548,0,0.0091836,1.0046,0.99998,-0.027611,0.00013727,0,-7.1344e-06,3.725e-05,0,0,0,0,1,1.953,-1.047,6.98e-07,0
0,0.76199,0.3655,0,0.0093433,1.0047,0.99998,-0.027907,0.00018858,0,4.2031e-05,3.2086e-05,0,0,0,0,1,1.956,-1.044,6.96e-07,0
0,0.76196,0.36552,0,0.009504,1.0047,0.99998,-0.028578,0.00014246,0,-6.094e-06,3.9844e-05,0,0,0,0,1,1.959,-1.041,6.94e-07,0
0,0.76194,0.36553,0,0.0096696,1.0048,0.99996,-0.028879,0.00019592,0,4.5221e-05,3.7823e-05,0,0,0,0,1,1.962,-1.038,6.92e-07,0
0,0.76191,0.36555,0,0.0098335,1.0049,0.99998,-0.029569,0.0001441,0,-8.7377e-06,3.4468e-05,0,0,0,0,1,1.965,-1.035,6.9e-07,0
0,0.76188,0.36556,0,0.010001,1.005,0.99997,-0.029903,0.00014673,0,-7.3697e-06,4.0408e-05,0,0,0,0,1,1.968,-1.032,6.88e-07,0
0,0.76185,0.36558,0,0.010171,1.0051,0.99998,-0.030584,0.00014937,0,-7.5485e-06,3.5374e-05,0,0,0,0,1,1.971,-1.029,6.86e-07,0
0,0.76182,0.36559,0,0.010343,1.0052,0.99997,-0.030929,0.00015193,0,-6.2117e-06,4.2958e-05,0,0,0,0,1,1.974,-1.026,6.84e-07,0
0,0.76178,0.36561,0,0.010519,1.0052,0.99996,-0.031576,0.00014269,0,-1.873e-05,-3.8746e-05,0,0,0,0,1,1.977,-1.023,6.82e-07,0
0,0.76175,0.36562,0,0.010693,1.0053,0.99999,-0.032258,0.00020084,0,3.5993e-05,-3.974e-05,0,0,0,0,1,1.98,-1.02,6.8e-07,0
0,0.76172,0.36564,0,0.010873,1.0054,0.99998,-0.032699,0.00015946,0,-5.3353e-06,4.4383e-05,0,0,0,0,1,1.983,-1.017,6.78e-07,0
0,0.76169,0.36565,0,0.011056,1.0055,0.99997,-0.033027,0.0002179,0,5.0821e-05,3.4501e-05,0,0,0,0,1,1.986,-1.014,6.76e-07,0
0,0.76166,0.36567,0,0.011239,1.0056,0.99998,-0.033805,0.00016504,0,-3.531e-06,4.741e-05,0,0,0,0,1,1.989,-1.011,6.74e-07,0
0,0.76162,0.36568,0,0.011429,1.0057,0.99995,-0.034136,0.00022703,0,5.6214e-05,4.3371e-05,0,0,0,0,1,1.992,-1.008,6.72e-07,0
0,0.76159,0.3657,0,0.011617,1.0058,0.99997,-0.03494,0.00016722,0,-5.1999e-06,3.8186e-05,0,0,0,0,1,1.995,-1.005,6.7e-07,0
