"Damage","Displacement:0","Displacement:1","Displacement:2","F33","Pressure","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.64,-0.0002646,0.095937,0,0.9691,-0.13309,0.005002,-0.00061999,0,0.00010354,0.019366,0,0,0,0,1,0.19635,0.19635,0.54,0
0.64,-0.00028328,0.095939,0,0.96907,-0.13329,0.005002,-0.00061999,0,0.00010354,0.019366,0,0,0,0,1,0.1989,0.1989,0.54,0
0.64,-0.00030102,0.095941,0,0.96903,-0.13346,0.0052897,-0.00044999,0,3.3861e-05,0.019378,0,0,0,0,1,0.20145,0.20145,0.54,0
0.64,-0.00031806,0.095943,0,0.969,-0.13361,0.0052897,-0.00044999,0,3.3861e-05,0.019378,0,0,0,0,1,0.204,0.204,0.54,0
0.64,-0.00033509,0.095944,0,0.96897,-0.13376,0.0052897,-0.00044999,0,3.3861e-05,0.019378,0,0,0,0,1,0.20655,0.20655,0.54,0
0.64,-0.00035212,0.095946,0,0.96894,-0.13391,0.0052897,-0.00044999,0,3.3861e-05,0.019378,0,0,0,0,1,0.2091,0.2091,0.54,0
0.64,-0.00036915,0.095947,0,0.96891,-0.13406,0.0052897,-0.00044999,0,3.3861e-05,0.019378,0,0,0,0,1,0.21165,0.21165,0.54,0
0.64,-0.00038618,0.095949,0,0.96889,-0.13421,0.0052897,-0.00044999,0,3.3861e-05,0.019378,0,0,0,0,1,0.2142,0.2142,0.54,0
0.64,-0.00040322,0.09595,0,0.96886,-0.13436,0.0052897,-0.00044999,0,3.3861e-05,0.019378,0,0,0,0,1,0.21675,0.21675,0.54,0
0.64,-0.00042025,0.095952,0,0.96883,-0.13451,0.0052897,-0.00044999,0,3.3861e-05,0.019378,0,0,0,0,1,0.2193,0.2193,0.54,0
0.64,-0.00043728,0.095953,0,0.9688,-0.13466,0.0052897,-0.00044999,0,3.3861e-05,0.019378,0,0,0,0,1,0.22185,0.22185,0.54,0
0.64,-0.00045431,0.095955,0,0.96877,-0.13481,0.0052897,-0.00044999,0,3.3861e-05,0.019378,0,0,0,0,1,0.2244,0.2244,0.54,0
0.64,-0.00047036,0.095956,0,0.96874,-0.13493,0.0055165,-0.00032521,0,-1.9884e-05,0.019386,0,0,0,0,1,0.22695,0.22695,0.54,0
0.64,-0.00048611,0.095957,0,0.96872,-0.13505,0.0055165,-0.00032521,0,-1.9884e-05,0.019386,0,0,0,0,1,0.2295,0.2295,0.54,0
0.64,-0.00050185,0.095958,0,0.9687,-0.13517,0.0055165,-0.00032521,0,-1.9884e-05,0.019386,0,0,0,0,1,0.23205,0.23205,0.54,0
0.64,-0.0005176,0.095959,0,0.96867,-0.13529,0.0055165,-0.00032521,0,-1.9884e-05,0.019386,0,0,0,0,1,0.2346,0.2346,0.54,0
0.64,-0.00053334,0.095961,0,0.96865,-0.13541,0.0055165,-0.00032521,0,-1.9884e-05,0.019386,0,0,0,0,1,0.23715,0.23715,0.54,0
0.64,-0.00054909,0.095962,0,0.96863,-0.13552,0.0055165,-0.00032521,0,-1.9884e-05,0.019386,0,0,0,0,1,0.2397,0.2397,0.54,0
0.64,-0.00056483,0.095963,0,0.9686,-0.13564,0.0055165,-0.00032521,0,-1.9884e-05,0.019386,0,0,0,0,1,0.24225,0.24225,0.54,0
0.64,-0.00058058,0.095964,0,0.96858,-0.13576,0.0055165,-0.00032521,0,-1.9884e-05,0.019386,0,0,0,0,1,0.2448,0.2448,0.54,0
0.64,-0.00059632,0.095965,0,0.96856,-0.13588,0.0055165,-0.00032521,0,-1.9884e-05,0.019386,0,0,0,0,1,0.24735,0.24735,0.54,0
0.64,-0.00061207,0.095966,0,0.96853,-0.136,0.0055165,-0.00032521,0,-1.9884e-05,0.019386,0,0,0,0,1,0.2499,0.2499,0.54,0
0.64,-0.00062683,0.095967,0,0.96852,-0.13609,0.0056983,-0.00023169,0,-6.1598e-05,0.019391,0,0,0,0,1,0.25245,0.25245,0.54,0
0.64,-0.00064155,0.095967,0,0.9685,-0.13619,0.0056983,-0.00023169,0,-6.1598e-05,0.019391,0,0,0,0,1,0.255,0.255,0.54,0
0.64,-0.00065628,0.095968,0,0.96848,-0.13628,0.0056983,-0.00023169,0,-6.1598e-05,0.019391,0,0,0,0,1,0.25755,0.25755,0.54,0
0.64,-0.000671,0.095969,0,0.96846,-0.13637,0.0056983,-0.00023169,0,-6.1598e-05,0.019391,0,0,0,0,1,0.2601,0.2601,0.54,0
0.64,-0.00068572,0.095969,0,0.96844,-0.13647,0.0056983,-0.00023169,0,-6.1598e-05,0.019391,0,0,0,0,1,0.26265,0.26265,0.54,0
0.64,-0.00070044,0.09597,0,0.96842,-0.13656,0.0056983,-0.00023169,0,-6.1598e-05,0.019391,0,0,0,0,1,0.2652,0.2652,0.54,0
0.64,-0.00071517,0.095971,0,0.9684,-0.13666,0.0056983,-0.00023169,0,-6.1598e-05,0.019391,0,0,0,0,1,0.26775,0.26775,0.54,0
0.64,-0.00072989,0.095972,0,0.96839,-0.13675,0.0056983,-0.00023169,0,-6.1598e-05,0.019391,0,0,0,0,1,0.2703,0.2703,0.54,0
0.64,-0.00074461,0.095972,0,0.96837,-0.13685,0.0056983,-0.00023169,0,-6.1598e-05,0.019391,0,0,0,0,1,0.27285,0.27285,0.54,0
0.64,-0.0007592,0.095973,0,0.96835,-0.13694,0.0058462,-0.00016047,0,-9.3961e-05,0.019395,0,0,0,0,1,0.2754,0.2754,0.54,0
0.64,-0.0007731,0.095973,0,0.96834,-0.13701,0.0058462,-0.00016047,0,-9.3961e-05,0.019395,0,0,0,0,1,0.27795,0.27795,0.54,0
0.64,-0.000787,0.095974,0,0.96832,-0.13709,0.0058462,-0.00016047,0,-9.3961e-05,0.019395,0,0,0,0,1,0.2805,0.2805,0.54,0
0.64,-0.00080089,0.095974,0,0.96831,-0.13717,0.0058462,-0.00016047,0,-9.3961e-05,0.019395,0,0,0,0,1,0.28305,0.28305,0.54,0
0.64,-0.00081479,0.095975,0,0.96829,-0.13724,0.0058462,-0.00016047,0,-9.3961e-05,0.019395,0,0,0,0,1,0.2856,0.2856,0.54,0
0.64,-0.00082868,0.095975,0,0.96828,-0.13732,0.0058462,-0.00016047,0,-9.3961e-05,0.019395,0,0,0,0,1,0.28815,0.28815,0.54,0
0.64,-0.00084258,0.095976,0,0.96826,-0.1374,0.0058462,-0.00016047,0,-9.3961e-05,0.019395,0,0,0,0,1,0.2907,0.2907,0.54,0
