"Damage","Displacement:0","Displacement:1","Displacement:2","F33","Pressure","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.64,-0.0019042,0.097021,0,0.99577,-0.0085482,0.0018459,0.00069209,0,-0.00032849,0.019453,0,0,0,0,1,0.1581,0.1581,0.54,0
0.64,-0.0019117,0.097021,0,0.99577,-0.0085389,0.0018459,0.00069209,0,-0.00032849,0.019453,0,0,0,0,1,0.16065,0.16065,0.54,0
0.64,-0.0019192,0.09702,0,0.99577,-0.0085295,0.0018459,0.00069209,0,-0.00032849,0.019453,0,0,0,0,1,0.1632,0.1632,0.54,0
0.64,-0.0019267,0.09702,0,0.99578,-0.0085202,0.0018459,0.00069209,0,-0.00032849,0.019453,0,0,0,0,1,0.16575,0.16575,0.54,0
0.64,-0.0019343,0.09702,0,0.99578,-0.0085109,0.0018459,0.00069209,0,-0.00032849,0.019453,0,0,0,0,1,0.1683,0.1683,0.54,0
0.64,-0.0019418,0.097019,0,0.99579,-0.0085016,0.0018459,0.00069209,0,-0.00032849,0.019453,0,0,0,0,1,0.17085,0.17085,0.54,0
0.64,-0.0019493,0.097019,0,0.99579,-0.0084922,0.0018459,0.00069209,0,-0.00032849,0.019453,0,0,0,0,1,0.1734,0.1734,0.54,0
0.64,-0.0019569,0.097019,0,0.9958,-0.0084832,0.0017657,0.00054851,0,-0.000262,0.019413,0,0,0,0,1,0.17595,0.17595,0.54,0
0.64,-0.0019644,0.097018,0,0.9958,-0.0084745,0.0017657,0.00054851,0,-0.000262,0.019413,0,0,0,0,1,0.1785,0.1785,0.54,0
0.64,-0.001972,0.097018,0,0.99581,-0.0084658,0.0017657,0.00054851,0,-0.000262,0.019413,0,0,0,0,1,0.18105,0.18105,0.54,0
0.64,-0.0019795,0.097018,0,0.99581,-0.0084572,0.0017657,0.00054851,0,-0.000262,0.019413,0,0,0,0,1,0.1836,0.1836,0.54,0
0.64,-0.0019871,0.097017,0,0.99582,-0.0084485,0.0017657,0.00054851,0,-0.000262,0.019413,0,0,0,0,1,0.18615,0.18615,0.54,0
0.64,-0.0019947,0.097017,0,0.99582,-0.0084398,0.0017657,0.00054851,0,-0.000262,0.019413,0,0,0,0,1,0.1887,0.1887,0.54,0
0.64,-0.0020022,0.097017,0,0.99582,-0.0084312,0.0017657,0.00054851,0,-0.000262,0.019413,0,0,0,0,1,0.19125,0.19125,0.54,0
0.64,-0.0020098,0.097016,0,0.99583,-0.0084225,0.0017657,0.00054851,0,-0.000262,0.019413,0,0,0,0,1,0.1938,0.1938,0.54,0
0.64,-0.0020173,0.097016,0,0.99583,-0.0084138,0.0017657,0.00054851,0,-0.000262,0.019413,0,0,0,0,1,0.19635,0.19635,0.54,0
0.64,-0.0020249,0.097016,0,0.99584,-0.0084052,0.0017657,0.00054851,0,-0.000262,0.019413,0,0,0,0,1,0.1989,0.1989,0.54,0
0.64,-0.0020325,0.097016,0,0.99584,-0.0083969,0.0016888,0.00043414,0,-0.00022185,0.019379,0,0,0,0,1,0.20145,0.20145,0.54,0
0.64,-0.0020401,0.097015,0,0.99585,-0.0083888,0.0016888,0.00043414,0,-0.00022185,0.019379,0,0,0,0,1,0.204,0.204,0.54,0
0.64,-0.0020477,0.097015,0,0.99585,-0.0083808,0.0016888,0.00043414,0,-0.00022185,0.019379,0,0,0,0,1,0.20655,0.20655,0.54,0
0.64,-0.0020553,0.097015,0,0.99585,-0.0083727,0.0016888,0.00043414,0,-0.00022185,0.019379,0,0,0,0,1,0.2091,0.2091,0.54,0
0.64,-0.0020628,0.097015,0,0.99586,-0.0083647,0.0016888,0.00043414,0,-0.00022185,0.019379,0,0,0,0,1,0.21165,0.21165,0.54,0
0.64,-0.0020704,0.097014,0,0.99586,-0.0083566,0.0016888,0.00043414,0,-0.00022185,0.019379,0,0,0,0,1,0.2142,0.2142,0.54,0
0.64,-0.002078,0.097014,0,0.99587,-0.0083486,0.0016888,0.00043414,0,-0.00022185,0.019379,0,0,0,0,1,0.21675,0.21675,0.54,0
0.64,-0.0020856,0.097014,0,0.99587,-0.0083405,0.0016888,0.00043414,0,-0.00022185,0.019379,0,0,0,0,1,0.2193,0.2193,0.54,0
0.64,-0.0020932,0.097014,0,0.99587,-0.0083325,0.0016888,0.00043414,0,-0.00022185,0.019379,0,0,0,0,1,0.22185,0.22185,0.54,0
0.64,-0.0021008,0.097013,0,0.99588,-0.0083244,0.0016888,0.00043414,0,-0.00022185,0.019379,0,0,0,0,1,0.2244,0.2244,0.54,0
0.64,-0.0021084,0.097013,0,0.99588,-0.0083171,0.0016168,0.0003408,0,-0.00020125,0.019352,0,0,0,0,1,0.22695,0.22695,0.54,0
0.64,-0.0021161,0.097013,0,0.99589,-0.0083101,0.0016168,0.0003408,0,-0.00020125,0.019352,0,0,0,0,1,0.2295,0.2295,0.54,0
0.64,-0.0021237,0.097013,0,0.99589,-0.0083031,0.0016168,0.0003408,0,-0.00020125,0.019352,0,0,0,0,1,0.23205,0.23205,0.54,0
0.64,-0.0021313,0.097013,0,0.99589,-0.0082961,0.0016168,0.0003408,0,-0.00020125,0.019352,0,0,0,0,1,0.2346,0.2346,0.54,0
0.64,-0.0021389,0.097012,0,0.9959,-0.008289,0.0016168,0.0003408,0,-0.00020125,0.019352,0,0,0,0,1,0.23715,0.23715,0.54,0
0.64,-0.0021466,0.097012,0,0.9959,-0.008282,0.0016168,0.0003408,0,-0.00020125,0.019352,0,0,0,0,1,0.2397,0.2397,0.54,0
0.64,-0.0021542,0.097012,0,0.9959,-0.008275,0.0016168,0.0003408,0,-0.00020125,0.019352,0,0,0,0,1,0.24225,0.24225,0.54,0
0.64,-0.0021618,0.097012,0,0.99591,-0.008268,0.0016168,0.0003408,0,-0.00020125,0.019352,0,0,0,0,1,0.2448,0.2448,0.54,0
0.64,-0.0021695,0.097011,0,0.99591,-0.0082609,0.0016168,0.0003408,0,-0.00020125,0.019352,0,0,0,0,1,0.24735,0.24735,0.54,0
0.64,-0.0021771,0.097011,0,0.99591,-0.0082539,0.0016168,0.0003408,0,-0.00020125,0.019352,0,0,0,0,1,0.2499,0.2499,0.54,0
0.64,-0.0021847,0.097011,0,0.99592,-0.0082481,0.0015511,0.0002632,0,-0.00019546,0.019333,0,0,0,0,1,0.25245,0.25245,0.54,0
0.64,-0.0021924,0.097011,0,0.99592,-0.0082424,0.0015511,0.0002632,0,-0.00019546,0.019333,0,0,0,0,1,0.255,0.255,0.54,0
0.64,-0.0022001,0.097011,0,0.99592,-0.0082367,0.0015511,0.0002632,0,-0.00019546,0.019333,0,0,0,0,1,0.25755,0.25755,0.54,0
0.64,-0.0022077,0.09701,0,0.99593,-0.0082309,0.0015511,0.0002632,0,-0.00019546,0.019333,0,0,0,0,1,0.2601,0.2601,0.54,0
0.64,-0.0022154,0.09701,0,0.99593,-0.0082252,0.0015511,0.0002632,0,-0.00019546,0.019333,0,0,0,0,1,0.26265,0.26265,0.54,0
0.64,-0.002223,0.09701,0,0.99593,-0.0082195,0.0015511,0.0002632,0,-0.00019546,0.019333,0,0,0,0,1,0.2652,0.2652,0.54,0
0.64,-0.0022307,0.09701,0,0.99593,-0.0082137,0.0015511,0.0002632,0,-0.00019546,0.019333,0,0,0,0,1,0.26775,0.26775,0.54,0
0.64,-0.0022383,0.09701,0,0.99594,-0.008208,0.0015511,0.0002632,0,-0.00019546,0.019333,0,0,0,0,1,0.2703,0.2703,0.54,0
0.64,-0.002246,0.097009,0,0.99594,-0.0082023,0.0015511,0.0002632,0,-0.00019546,0.019333,0,0,0,0,1,0.27285,0.27285,0.54,0
0.64,-0.0022537,0.097009,0,0.99594,-0.0081968,0.0014927,0.00019795,0,-0.00020067,0.019322,0,0,0,0,1,0.2754,0.2754,0.54,0
0.64,-0.0022614,0.097009,0,0.99594,-0.0081925,0.0014927,0.00019795,0,-0.00020067,0.019322,0,0,0,0,1,0.27795,0.27795,0.54,0
0.64,-0.0022691,0.097009,0,0.99595,-0.0081883,0.0014927,0.00019795,0,-0.00020067,0.019322,0,0,0,0,1,0.2805,0.2805,0.54,0
0.64,-0.0022767,0.097009,0,0.99595,-0.0081841,0.0014927,0.00019795,0,-0.00020067,0.019322,0,0,0,0,1,0.28305,0.28305,0.54,0
0.64,-0.0022844,0.097008,0,0.99595,-0.0081799,0.0014927,0.00019795,0,-0.00020067,0.019322,0,0,0,0,1,0.2856,0.2856,0.54,0
0.64,-0.0022921,0.097008,0,0.99595,-0.0081757,0.0014927,0.00019795,0,-0.00020067,0.019322,0,0,0,0,1,0.28815,0.28815,0.54,0
0.64,-0.0022998,0.097008,0,0.99596,-0.0081715,0.0014927,0.00019795,0,-0.00020067,0.019322,0,0,0,0,1,0.2907,0.2907,0.54,0
0.64,-0.0023075,0.097008,0,0.99596,-0.0081672,0.0014927,0.00019795,0,-0.00020067,0.019322,0,0,0,0,1,0.29325,0.29325,0.54,0
0.64,-0.0023152,0.097008,0,0.99596,-0.008163,0.0014927,0.00019795,0,-0.00020067,0.019322,0,0,0,0,1,0.2958,0.2958,0.54,0
0.64,-0.0023229,0.097007,0,0.99596,-0.0081588,0.0014927,0.00019795,0,-0.00020067,0.019322,0,0,0,0,1,0.29835,0.29835,0.54,0
0.64,-0.0023306,0.097007,0,0.99596,-0.0081552,0.0014424,0.00014279,0,-0.00021366,0.019319,0,0,0,0,1,0.3009,0.3009,0.54,0
