"Damage","Displacement:0","Displacement:1","Displacement:2","F33","Pressure","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.81,-0.0013398,0.09447,0,0.91236,-0.80146,0.0056212,-0.0013743,0,-0.0002486,0.018705,0,0,0,0,1,0.03825,0.03825,0.52,0
0.81,-0.001393,0.094475,0,0.91213,-0.80447,0.0056212,-0.0013743,0,-0.0002486,0.018705,0,0,0,0,1,0.0408,0.0408,0.52,0
0.81,-0.0014462,0.094481,0,0.91191,-0.80748,0.0056212,-0.0013743,0,-0.0002486,0.018705,0,0,0,0,1,0.04335,0.04335,0.52,0
0.81,-0.0014994,0.094487,0,0.91168,-0.81048,0.0056212,-0.0013743,0,-0.0002486,0.018705,0,0,0,0,1,0.0459,0.0459,0.52,0
0.81,-0.0015526,0.094492,0,0.91146,-0.81349,0.0056212,-0.0013743,0,-0.0002486,0.018705,0,0,0,0,1,0.04845,0.04845,0.52,0
0.81,-0.0015967,0.094497,0,0.91122,-0.81618,0.0065698,-0.00047084,0,-0.00026394,0.018802,0,0,0,0,1,0.051,0.051,0.52,0
0.81,-0.0016267,0.094503,0,0.91097,-0.81835,0.0065698,-0.00047084,0,-0.00026394,0.018802,0,0,0,0,1,0.05355,0.05355,0.52,0
0.81,-0.0016567,0.094508,0,0.91073,-0.82052,0.0065698,-0.00047084,0,-0.00026394,0.018802,0,0,0,0,1,0.0561,0.0561,0.52,0
0.81,-0.0016868,0.094513,0,0.91048,-0.8227,0.0065698,-0.00047084,0,-0.00026394,0.018802,0,0,0,0,1,0.05865,0.05865,0.52,0
0.81,-0.0017168,0.094518,0,0.91023,-0.82487,0.0065698,-0.00047084,0,-0.00026394,0.018802,0,0,0,0,1,0.0612,0.0612,0.52,0
0.81,-0.0017468,0.094523,0,0.90998,-0.82704,0.0065698,-0.00047084,0,-0.00026394,0.018802,0,0,0,0,1,0.06375,0.06375,0.52,0
0.81,-0.0017768,0.094528,0,0.90973,-0.82922,0.0065698,-0.00047084,0,-0.00026394,0.018802,0,0,0,0,1,0.0663,0.0663,0.52,0
0.81,-0.0018069,0.094533,0,0.90948,-0.83139,0.0065698,-0.00047084,0,-0.00026394,0.018802,0,0,0,0,1,0.06885,0.06885,0.52,0
0.81,-0.0018369,0.094538,0,0.90923,-0.83357,0.0065698,-0.00047084,0,-0.00026394,0.018802,0,0,0,0,1,0.0714,0.0714,0.52,0
0.81,-0.0018669,0.094543,0,0.90898,-0.83574,0.0065698,-0.00047084,0,-0.00026394,0.018802,0,0,0,0,1,0.07395,0.07395,0.52,0
0.81,-0.00189,0.094547,0,0.90879,-0.83736,0.0070415,-8.213e-05,0,-0.0002932,0.018831,0,0,0,0,1,0.0765,0.0765,0.52,0
0.81,-0.0019082,0.09455,0,0.90863,-0.8386,0.0070415,-8.213e-05,0,-0.0002932,0.018831,0,0,0,0,1,0.07905,0.07905,0.52,0
0.81,-0.0019265,0.094553,0,0.90847,-0.83984,0.0070415,-8.213e-05,0,-0.0002932,0.018831,0,0,0,0,1,0.0816,0.0816,0.52,0
0.81,-0.0019447,0.094556,0,0.90831,-0.84108,0.0070415,-8.213e-05,0,-0.0002932,0.018831,0,0,0,0,1,0.08415,0.08415,0.52,0
0.81,-0.001963,0.094559,0,0.90815,-0.84232,0.0070415,-8.213e-05,0,-0.0002932,0.018831,0,0,0,0,1,0.0867,0.0867,0.52,0
0.81,-0.0019812,0.094562,0,0.90799,-0.84356,0.0070415,-8.213e-05,0,-0.0002932,0.018831,0,0,0,0,1,0.08925,0.08925,0.52,0
0.81,-0.0019995,0.094565,0,0.90783,-0.8448,0.0070415,-8.213e-05,0,-0.0002932,0.018831,0,0,0,0,1,0.0918,0.0918,0.52,0
0.81,-0.0020177,0.094568,0,0.90767,-0.84604,0.0070415,-8.213e-05,0,-0.0002932,0.018831,0,0,0,0,1,0.09435,0.09435,0.52,0
0.81,-0.002036,0.09457,0,0.90752,-0.84728,0.0070415,-8.213e-05,0,-0.0002932,0.018831,0,0,0,0,1,0.0969,0.0969,0.52,0
0.81,-0.0020542,0.094573,0,0.90736,-0.84852,0.0070415,-8.213e-05,0,-0.0002932,0.018831,0,0,0,0,1,0.09945,0.09945,0.52,0
0.81,-0.0020688,0.094576,0,0.90733,-0.84887,0.0072407,6.3041e-05,0,-0.00031755,0.018807,0,0,0,0,1,0.102,0.102,0.52,0
0.81,-0.0020824,0.094577,0,0.90733,-0.84897,0.0072407,6.3041e-05,0,-0.00031755,0.018807,0,0,0,0,1,0.10455,0.10455,0.52,0
0.81,-0.0020959,0.094579,0,0.90733,-0.84908,0.0072407,6.3041e-05,0,-0.00031755,0.018807,0,0,0,0,1,0.1071,0.1071,0.52,0
0.81,-0.0021095,0.094581,0,0.90734,-0.84919,0.0072407,6.3041e-05,0,-0.00031755,0.018807,0,0,0,0,1,0.10965,0.10965,0.52,0
0.81,-0.002123,0.094583,0,0.90734,-0.84929,0.0072407,6.3041e-05,0,-0.00031755,0.018807,0,0,0,0,1,0.1122,0.1122,0.52,0
0.81,-0.0021366,0.094585,0,0.90735,-0.8494,0.0072407,6.3041e-05,0,-0.00031755,0.018807,0,0,0,0,1,0.11475,0.11475,0.52,0
0.81,-0.0021501,0.094587,0,0.90735,-0.8495,0.0072407,6.3041e-05,0,-0.00031755,0.018807,0,0,0,0,1,0.1173,0.1173,0.52,0
0.81,-0.0021637,0.094588,0,0.90735,-0.84961,0.0072407,6.3041e-05,0,-0.00031755,0.018807,0,0,0,0,1,0.11985,0.11985,0.52,0
0.81,-0.0021773,0.09459,0,0.90736,-0.84972,0.0072407,6.3041e-05,0,-0.00031755,0.018807,0,0,0,0,1,0.1224,0.1224,0.52,0
0.81,-0.0021908,0.094592,0,0.90736,-0.84982,0.0072407,6.3041e-05,0,-0.00031755,0.018807,0,0,0,0,1,0.12495,0.12495,0.52,0
0.81,-0.0022019,0.094594,0,0.90736,-0.8499,0.0073274,0.00010158,0,-0.00032484,0.018769,0,0,0,0,1,0.1275,0.1275,0.52,0
0.81,-0.002213,0.094595,0,0.90735,-0.84998,0.0073274,0.00010158,0,-0.00032484,0.018769,0,0,0,0,1,0.13005,0.13005,0.52,0
0.81,-0.002224,0.094596,0,0.90734,-0.85005,0.0073274,0.00010158,0,-0.00032484,0.018769,0,0,0,0,1,0.1326,0.1326,0.52,0
0.81,-0.0022351,0.094598,0,0.90734,-0.85013,0.0073274,0.00010158,0,-0.00032484,0.018769,0,0,0,0,1,0.13515,0.13515,0.52,0
0.81,-0.0022462,0.094599,0,0.90733,-0.85021,0.0073274,0.00010158,0,-0.00032484,0.018769,0,0,0,0,1,0.1377,0.1377,0.52,0
0.81,-0.0022572,0.094601,0,0.90733,-0.85029,0.0073274,0.00010158,0,-0.00032484,0.018769,0,0,0,0,1,0.14025,0.14025,0.52,0
0.81,-0.0022683,0.094602,0,0.90732,-0.85036,0.0073274,0.00010158,0,-0.00032484,0.018769,0,0,0,0,1,0.1428,0.1428,0.52,0
0.81,-0.0022793,0.094603,0,0.90731,-0.85044,0.0073274,0.00010158,0,-0.00032484,0.018769,0,0,0,0,1,0.14535,0.14535,0.52,0
0.81,-0.0022904,0.094605,0,0.90731,-0.85052,0.0073274,0.00010158,0,-0.00032484,0.018769,0,0,0,0,1,0.1479,0.1479,0.52,0
0.81,-0.0023012,0.094606,0,0.90731,-0.85057,0.0073709,9.4386e-05,0,-0.00033122,0.01873,0,0,0,0,1,0.15045,0.15045,0.52,0
0.81,-0.002311,0.094607,0,0.90732,-0.85052,0.0073709,9.4386e-05,0,-0.00033122,0.01873,0,0,0,0,1,0.153,0.153,0.52,0
0.81,-0.0023208,0.094608,0,0.90733,-0.85047,0.0073709,9.4386e-05,0,-0.00033122,0.01873,0,0,0,0,1,0.15555,0.15555,0.52,0
0.81,-0.0023306,0.09461,0,0.90734,-0.85042,0.0073709,9.4386e-05,0,-0.00033122,0.01873,0,0,0,0,1,0.1581,0.1581,0.52,0
0.81,-0.0023404,0.094611,0,0.90735,-0.85037,0.0073709,9.4386e-05,0,-0.00033122,0.01873,0,0,0,0,1,0.16065,0.16065,0.52,0
0.81,-0.0023502,0.094612,0,0.90736,-0.85032,0.0073709,9.4386e-05,0,-0.00033122,0.01873,0,0,0,0,1,0.1632,0.1632,0.52,0
0.81,-0.0023599,0.094613,0,0.90737,-0.85027,0.0073709,9.4386e-05,0,-0.00033122,0.01873,0,0,0,0,1,0.16575,0.16575,0.52,0
0.81,-0.0023697,0.094614,0,0.90739,-0.85022,0.0073709,9.4386e-05,0,-0.00033122,0.01873,0,0,0,0,1,0.1683,0.1683,0.52,0
0.81,-0.0023795,0.094615,0,0.9074,-0.85017,0.0073709,9.4386e-05,0,-0.00033122,0.01873,0,0,0,0,1,0.17085,0.17085,0.52,0
0.81,-0.0023893,0.094616,0,0.90741,-0.85012,0.0073709,9.4386e-05,0,-0.00033122,0.01873,0,0,0,0,1,0.1734,0.1734,0.52,0
0.81,-0.0023988,0.094618,0,0.90742,-0.85007,0.0073948,6.0758e-05,0,-0.00033635,0.018692,0,0,0,0,1,0.17595,0.17595,0.52,0
0.81,-0.0024077,0.094618,0,0.90743,-0.85,0.0073948,6.0758e-05,0,-0.00033635,0.018692,0,0,0,0,1,0.1785,0.1785,0.52,0
0.81,-0.0024166,0.094619,0,0.90744,-0.84994,0.0073948,6.0758e-05,0,-0.00033635,0.018692,0,0,0,0,1,0.18105,0.18105,0.52,0
0.81,-0.0024256,0.09462,0,0.90746,-0.84987,0.0073948,6.0758e-05,0,-0.00033635,0.018692,0,0,0,0,1,0.1836,0.1836,0.52,0
0.81,-0.0024345,0.094621,0,0.90747,-0.84981,0.0073948,6.0758e-05,0,-0.00033635,0.018692,0,0,0,0,1,0.18615,0.18615,0.52,0
0.81,-0.0024434,0.094622,0,0.90748,-0.84974,0.0073948,6.0758e-05,0,-0.00033635,0.018692,0,0,0,0,1,0.1887,0.1887,0.52,0
0.81,-0.0024524,0.094623,0,0.90749,-0.84967,0.0073948,6.0758e-05,0,-0.00033635,0.018692,0,0,0,0,1,0.19125,0.19125,0.52,0
0.81,-0.0024613,0.094624,0,0.90751,-0.84961,0.0073948,6.0758e-05,0,-0.00033635,0.018692,0,0,0,0,1,0.1938,0.1938,0.52,0
0.81,-0.0024703,0.094625,0,0.90752,-0.84954,0.0073948,6.0758e-05,0,-0.00033635,0.018692,0,0,0,0,1,0.19635,0.19635,0.52,0
0.81,-0.0024792,0.094626,0,0.90753,-0.84948,0.0073948,6.0758e-05,0,-0.00033635,0.018692,0,0,0,0,1,0.1989,0.1989,0.52,0
0.81,-0.0024878,0.094627,0,0.90754,-0.84941,0.0074098,9.8868e-06,0,-0.00034118,0.018659,0,0,0,0,1,0.20145,0.20145,0.52,0
0.81,-0.0024961,0.094627,0,0.90756,-0.84935,0.0074098,9.8868e-06,0,-0.00034118,0.018659,0,0,0,0,1,0.204,0.204,0.52,0
0.81,-0.0025045,0.094628,0,0.90757,-0.84928,0.0074098,9.8868e-06,0,-0.00034118,0.018659,0,0,0,0,1,0.20655,0.20655,0.52,0
0.81,-0.0025128,0.094629,0,0.90758,-0.84921,0.0074098,9.8868e-06,0,-0.00034118,0.018659,0,0,0,0,1,0.2091,0.2091,0.52,0
0.81,-0.0025212,0.09463,0,0.90759,-0.84915,0.0074098,9.8868e-06,0,-0.00034118,0.018659,0,0,0,0,1,0.21165,0.21165,0.52,0
0.81,-0.0025295,0.09463,0,0.9076,-0.84908,0.0074098,9.8868e-06,0,-0.00034118,0.018659,0,0,0,0,1,0.2142,0.2142,0.52,0
0.81,-0.0025378,0.094631,0,0.90761,-0.84902,0.0074098,9.8868e-06,0,-0.00034118,0.018659,0,0,0,0,1,0.21675,0.21675,0.52,0
0.81,-0.0025462,0.094632,0,0.90763,-0.84895,0.0074098,9.8868e-06,0,-0.00034118,0.018659,0,0,0,0,1,0.2193,0.2193,0.52,0
0.81,-0.0025545,0.094633,0,0.90764,-0.84889,0.0074098,9.8868e-06,0,-0.00034118,0.018659,0,0,0,0,1,0.22185,0.22185,0.52,0
0.81,-0.0025628,0.094633,0,0.90765,-0.84882,0.0074098,9.8868e-06,0,-0.00034118,0.018659,0,0,0,0,1,0.2244,0.2244,0.52,0
0.81,-0.0025708,0.094634,0,0.90766,-0.84877,0.0074204,-5.3331e-05,0,-0.00034597,0.018632,0,0,0,0,1,0.22695,0.22695,0.52,0
0.81,-0.0025787,0.094634,0,0.90767,-0.84872,0.0074204,-5.3331e-05,0,-0.00034597,0.018632,0,0,0,0,1,0.2295,0.2295,0.52,0
0.81,-0.0025866,0.094635,0,0.90768,-0.84866,0.0074204,-5.3331e-05,0,-0.00034597,0.018632,0,0,0,0,1,0.23205,0.23205,0.52,0
0.81,-0.0025945,0.094635,0,0.90769,-0.84861,0.0074204,-5.3331e-05,0,-0.00034597,0.018632,0,0,0,0,1,0.2346,0.2346,0.52,0
0.81,-0.0026024,0.094636,0,0.9077,-0.84856,0.0074204,-5.3331e-05,0,-0.00034597,0.018632,0,0,0,0,1,0.23715,0.23715,0.52,0
0.81,-0.0026103,0.094636,0,0.90771,-0.84851,0.0074204,-5.3331e-05,0,-0.00034597,0.018632,0,0,0,0,1,0.2397,0.2397,0.52,0
0.81,-0.0026182,0.094637,0,0.90772,-0.84846,0.0074204,-5.3331e-05,0,-0.00034597,0.018632,0,0,0,0,1,0.24225,0.24225,0.52,0
0.81,-0.0026261,0.094638,0,0.90773,-0.84841,0.0074204,-5.3331e-05,0,-0.00034597,0.018632,0,0,0,0,1,0.2448,0.2448,0.52,0
0.81,-0.002634,0.094638,0,0.90774,-0.84836,0.0074204,-5.3331e-05,0,-0.00034597,0.018632,0,0,0,0,1,0.24735,0.24735,0.52,0
0.81,-0.0026419,0.094639,0,0.90775,-0.84831,0.0074204,-5.3331e-05,0,-0.00034597,0.018632,0,0,0,0,1,0.2499,0.2499,0.52,0
0.81,-0.0026495,0.094639,0,0.90775,-0.84828,0.0074285,-0.00012504,0,-0.00035082,0.018612,0,0,0,0,1,0.25245,0.25245,0.52,0
0.81,-0.0026571,0.094639,0,0.90776,-0.84825,0.0074285,-0.00012504,0,-0.00035082,0.018612,0,0,0,0,1,0.255,0.255,0.52,0
0.81,-0.0026647,0.09464,0,0.90777,-0.84822,0.0074285,-0.00012504,0,-0.00035082,0.018612,0,0,0,0,1,0.25755,0.25755,0.52,0
0.81,-0.0026722,0.09464,0,0.90777,-0.84819,0.0074285,-0.00012504,0,-0.00035082,0.018612,0,0,0,0,1,0.2601,0.2601,0.52,0
0.81,-0.0026798,0.09464,0,0.90778,-0.84816,0.0074285,-0.00012504,0,-0.00035082,0.018612,0,0,0,0,1,0.26265,0.26265,0.52,0
0.81,-0.0026874,0.09464,0,0.90778,-0.84813,0.0074285,-0.00012504,0,-0.00035082,0.018612,0,0,0,0,1,0.2652,0.2652,0.52,0
0.81,-0.002695,0.094641,0,0.90779,-0.84811,0.0074285,-0.00012504,0,-0.00035082,0.018612,0,0,0,0,1,0.26775,0.26775,0.52,0
0.81,-0.0027026,0.094641,0,0.9078,-0.84808,0.0074285,-0.00012504,0,-0.00035082,0.018612,0,0,0,0,1,0.2703,0.2703,0.52,0
0.81,-0.0027101,0.094641,0,0.9078,-0.84805,0.0074285,-0.00012504,0,-0.00035082,0.018612,0,0,0,0,1,0.27285,0.27285,0.52,0
0.81,-0.0027177,0.094642,0,0.90781,-0.84802,0.0074352,-0.00020155,0,-0.00035572,0.018602,0,0,0,0,1,0.2754,0.2754,0.52,0
0.81,-0.0027251,0.094642,0,0.90781,-0.84802,0.0074352,-0.00020155,0,-0.00035572,0.018602,0,0,0,0,1,0.27795,0.27795,0.52,0
0.81,-0.0027324,0.094642,0,0.90781,-0.84802,0.0074352,-0.00020155,0,-0.00035572,0.018602,0,0,0,0,1,0.2805,0.2805,0.52,0
0.81,-0.0027398,0.094642,0,0.90781,-0.84801,0.0074352,-0.00020155,0,-0.00035572,0.018602,0,0,0,0,1,0.28305,0.28305,0.52,0
0.81,-0.0027472,0.094642,0,0.90781,-0.84801,0.0074352,-0.00020155,0,-0.00035572,0.018602,0,0,0,0,1,0.2856,0.2856,0.52,0
0.81,-0.0027546,0.094642,0,0.90782,-0.84801,0.0074352,-0.00020155,0,-0.00035572,0.018602,0,0,0,0,1,0.28815,0.28815,0.52,0
0.81,-0.0027619,0.094642,0,0.90782,-0.848,0.0074352,-0.00020155,0,-0.00035572,0.018602,0,0,0,0,1,0.2907,0.2907,0.52,0
0.81,-0.0027693,0.094642,0,0.90782,-0.848,0.0074352,-0.00020155,0,-0.00035572,0.018602,0,0,0,0,1,0.29325,0.29325,0.52,0
0.81,-0.0027767,0.094642,0,0.90782,-0.848,0.0074352,-0.00020155,0,-0.00035572,0.018602,0,0,0,0,1,0.2958,0.2958,0.52,0
0.81,-0.0027841,0.094642,0,0.90782,-0.84799,0.0074352,-0.00020155,0,-0.00035572,0.018602,0,0,0,0,1,0.29835,0.29835,0.52,0
0.81,-0.0027914,0.094643,0,0.90783,-0.848,0.007441,-0.00027916,0,-0.0003606,0.018601,0,0,0,0,1,0.3009,0.3009,0.52,0
0.81,-0.0027987,0.094642,0,0.90782,-0.84803,0.007441,-0.00027916,0,-0.0003606,0.018601,0,0,0,0,1,0.30345,0.30345,0.52,0
0.81,-0.002806,0.094642,0,0.90782,-0.84805,0.007441,-0.00027916,0,-0.0003606,0.018601,0,0,0,0,1,0.306,0.306,0.52,0
0.81,-0.0028132,0.094642,0,0.90782,-0.84807,0.007441,-0.00027916,0,-0.0003606,0.018601,0,0,0,0,1,0.30855,0.30855,0.52,0
0.81,-0.0028205,0.094642,0,0.90782,-0.8481,0.007441,-0.00027916,0,-0.0003606,0.018601,0,0,0,0,1,0.3111,0.3111,0.52,0
0.81,-0.0028278,0.094642,0,0.90781,-0.84812,0.007441,-0.00027916,0,-0.0003606,0.018601,0,0,0,0,1,0.31365,0.31365,0.52,0
0.81,-0.0028351,0.094642,0,0.90781,-0.84815,0.007441,-0.00027916,0,-0.0003606,0.018601,0,0,0,0,1,0.3162,0.3162,0.52,0
0.81,-0.0028424,0.094642,0,0.90781,-0.84817,0.007441,-0.00027916,0,-0.0003606,0.018601,0,0,0,0,1,0.31875,0.31875,0.52,0
0.81,-0.0028497,0.094642,0,0.90781,-0.84819,0.007441,-0.00027916,0,-0.0003606,0.018601,0,0,0,0,1,0.3213,0.3213,0.52,0
0.81,-0.0028569,0.094641,0,0.9078,-0.84822,0.007441,-0.00027916,0,-0.0003606,0.018601,0,0,0,0,1,0.32385,0.32385,0.52,0
0.81,-0.0028642,0.094641,0,0.9078,-0.84826,0.0074463,-0.00035424,0,-0.00036534,0.018608,0,0,0,0,1,0.3264,0.3264,0.52,0
0.81,-0.0028715,0.094641,0,0.90779,-0.84831,0.0074463,-0.00035424,0,-0.00036534,0.018608,0,0,0,0,1,0.32895,0.32895,0.52,0
0.81,-0.0028788,0.094641,0,0.90778,-0.84836,0.0074463,-0.00035424,0,-0.00036534,0.018608,0,0,0,0,1,0.3315,0.3315,0.52,0
0.81,-0.0028861,0.09464,0,0.90778,-0.84841,0.0074463,-0.00035424,0,-0.00036534,0.018608,0,0,0,0,1,0.33405,0.33405,0.52,0
0.81,-0.0028934,0.09464,0,0.90777,-0.84846,0.0074463,-0.00035424,0,-0.00036534,0.018608,0,0,0,0,1,0.3366,0.3366,0.52,0
0.81,-0.0029006,0.09464,0,0.90776,-0.84851,0.0074463,-0.00035424,0,-0.00036534,0.018608,0,0,0,0,1,0.33915,0.33915,0.52,0
0.81,-0.0029079,0.094639,0,0.90776,-0.84856,0.0074463,-0.00035424,0,-0.00036534,0.018608,0,0,0,0,1,0.3417,0.3417,0.52,0
0.81,-0.0029152,0.094639,0,0.90775,-0.84861,0.0074463,-0.00035424,0,-0.00036534,0.018608,0,0,0,0,1,0.34425,0.34425,0.52,0
0.81,-0.0029225,0.094639,0,0.90774,-0.84866,0.0074463,-0.00035424,0,-0.00036534,0.018608,0,0,0,0,1,0.3468,0.3468,0.52,0
0.81,-0.0029298,0.094638,0,0.90774,-0.84871,0.0074463,-0.00035424,0,-0.00036534,0.018608,0,0,0,0,1,0.34935,0.34935,0.52,0
0.81,-0.0029371,0.094638,0,0.90773,-0.84878,0.0074514,-0.00042349,0,-0.00036982,0.018625,0,0,0,0,1,0.3519,0.3519,0.52,0
0.81,-0.0029445,0.094637,0,0.90772,-0.84886,0.0074514,-0.00042349,0,-0.00036982,0.018625,0,0,0,0,1,0.35445,0.35445,0.52,0
0.81,-0.0029519,0.094637,0,0.90771,-0.84894,0.0074514,-0.00042349,0,-0.00036982,0.018625,0,0,0,0,1,0.357,0.357,0.52,0
0.81,-0.0029593,0.094636,0,0.90769,-0.84901,0.0074514,-0.00042349,0,-0.00036982,0.018625,0,0,0,0,1,0.35955,0.35955,0.52,0
0.81,-0.0029666,0.094636,0,0.90768,-0.84909,0.0074514,-0.00042349,0,-0.00036982,0.018625,0,0,0,0,1,0.3621,0.3621,0.52,0
0.81,-0.002974,0.094635,0,0.90767,-0.84916,0.0074514,-0.00042349,0,-0.00036982,0.018625,0,0,0,0,1,0.36465,0.36465,0.52,0
0.81,-0.0029814,0.094635,0,0.90766,-0.84924,0.0074514,-0.00042349,0,-0.00036982,0.018625,0,0,0,0,1,0.3672,0.3672,0.52,0
0.81,-0.0029888,0.094634,0,0.90765,-0.84932,0.0074514,-0.00042349,0,-0.00036982,0.018625,0,0,0,0,1,0.36975,0.36975,0.52,0
0.81,-0.0029961,0.094633,0,0.90764,-0.84939,0.0074514,-0.00042349,0,-0.00036982,0.018625,0,0,0,0,1,0.3723,0.3723,0.52,0
0.81,-0.0030035,0.094633,0,0.90763,-0.84947,0.0074514,-0.00042349,0,-0.00036982,0.018625,0,0,0,0,1,0.37485,0.37485,0.52,0
0.81,-0.003011,0.094632,0,0.90761,-0.84957,0.0074566,-0.00048416,0,-0.00037389,0.018648,0,0,0,0,1,0.3774,0.3774,0.52,0
0.81,-0.0030186,0.094632,0,0.9076,-0.84966,0.0074566,-0.00048416,0,-0.00037389,0.018648,0,0,0,0,1,0.37995,0.37995,0.52,0
0.81,-0.0030261,0.094631,0,0.90759,-0.84976,0.0074566,-0.00048416,0,-0.00037389,0.018648,0,0,0,0,1,0.3825,0.3825,0.52,0
0.81,-0.0030336,0.09463,0,0.90757,-0.84986,0.0074566,-0.00048416,0,-0.00037389,0.018648,0,0,0,0,1,0.38505,0.38505,0.52,0
0.81,-0.0030412,0.094629,0,0.90756,-0.84996,0.0074566,-0.00048416,0,-0.00037389,0.018648,0,0,0,0,1,0.3876,0.3876,0.52,0
0.81,-0.0030487,0.094629,0,0.90754,-0.85006,0.0074566,-0.00048416,0,-0.00037389,0.018648,0,0,0,0,1,0.39015,0.39015,0.52,0
0.81,-0.0030562,0.094628,0,0.90753,-0.85016,0.0074566,-0.00048416,0,-0.00037389,0.018648,0,0,0,0,1,0.3927,0.3927,0.52,0
0.81,-0.0030638,0.094627,0,0.90751,-0.85025,0.0074566,-0.00048416,0,-0.00037389,0.018648,0,0,0,0,1,0.39525,0.39525,0.52,0
0.81,-0.0030713,0.094627,0,0.9075,-0.85035,0.0074566,-0.00048416,0,-0.00037389,0.018648,0,0,0,0,1,0.3978,0.3978,0.52,0
0.81,-0.0030789,0.094626,0,0.90748,-0.85045,0.0074622,-0.00053422,0,-0.00037744,0.018678,0,0,0,0,1,0.40035,0.40035,0.52,0
0.81,-0.0030866,0.094625,0,0.90747,-0.85057,0.0074622,-0.00053422,0,-0.00037744,0.018678,0,0,0,0,1,0.4029,0.4029,0.52,0
0.81,-0.0030944,0.094624,0,0.90745,-0.85069,0.0074622,-0.00053422,0,-0.00037744,0.018678,0,0,0,0,1,0.40545,0.40545,0.52,0
0.81,-0.0031021,0.094623,0,0.90743,-0.85081,0.0074622,-0.00053422,0,-0.00037744,0.018678,0,0,0,0,1,0.408,0.408,0.52,0
0.81,-0.0031099,0.094623,0,0.90741,-0.85092,0.0074622,-0.00053422,0,-0.00037744,0.018678,0,0,0,0,1,0.41055,0.41055,0.52,0
0.81,-0.0031176,0.094622,0,0.9074,-0.85104,0.0074622,-0.00053422,0,-0.00037744,0.018678,0,0,0,0,1,0.4131,0.4131,0.52,0
0.81,-0.0031254,0.094621,0,0.90738,-0.85116,0.0074622,-0.00053422,0,-0.00037744,0.018678,0,0,0,0,1,0.41565,0.41565,0.52,0
0.81,-0.0031331,0.09462,0,0.90736,-0.85127,0.0074622,-0.00053422,0,-0.00037744,0.018678,0,0,0,0,1,0.4182,0.4182,0.52,0
0.81,-0.0031409,0.094619,0,0.90734,-0.85139,0.0074622,-0.00053422,0,-0.00037744,0.018678,0,0,0,0,1,0.42075,0.42075,0.52,0
