"Damage","Displacement:0","Displacement:1","Displacement:2","F33","J","Pressure","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.041855,0.094046,0,0.99384,1,-0.012282,2.2255e-07,7.229e-05,0,6.0424e-05,0.036847,0,0,0,0,1,0,-2.5,0.5,0
0,0.041824,0.094045,0,0.99384,1,-0.012273,2.2255e-07,7.229e-05,0,6.0424e-05,0.036847,0,0,0,0,1,0.0050001,-2.495,0.5,0
0,0.041793,0.094044,0,0.99385,1,-0.012265,2.2255e-07,7.229e-05,0,6.0424e-05,0.036847,0,0,0,0,1,0.01,-2.49,0.5,0
0,0.041763,0.094043,0,0.99385,1,-0.012257,-6.3595e-07,0.00017524,0,0.00016399,0.036696,0,0,0,0,1,0.015,-2.485,0.5,0
0,0.041732,0.094041,0,0.99386,1,-0.012251,-6.3595e-07,0.00017524,0,0.00016399,0.036696,0,0,0,0,1,0.02,-2.48,0.5,0
0,0.041702,0.09404,0,0.99386,1,-0.012244,-6.3595e-07,0.00017524,0,0.00016399,0.036696,0,0,0,0,1,0.025,-2.475,0.5,0
0,0.041671,0.094039,0,0.99386,1,-0.012238,-6.3595e-07,0.00017524,0,0.00016399,0.036696,0,0,0,0,1,0.03,-2.47,0.5,0
0,0.04164,0.094038,0,0.99387,1,-0.012231,-6.1593e-07,0.00029996,0,0.00029087,0.036685,0,0,0,0,1,0.035,-2.465,0.5,0
0,0.04161,0.094038,0,0.99387,1,-0.012222,-6.1593e-07,0.00029996,0,0.00029087,0.036685,0,0,0,0,1,0.04,-2.46,0.5,0
0,0.041579,0.094037,0,0.99387,1,-0.012213,-6.1593e-07,0.00029996,0,0.00029087,0.036685,0,0,0,0,1,0.045,-2.455,0.5,0
0,0.041548,0.094037,0,0.99388,1,-0.012205,-6.1593e-07,0.00029996,0,0.00029087,0.036685,0,0,0,0,1,0.05,-2.45,0.5,0
0,0.041517,0.094037,0,0.99388,1,-0.012198,-6.5408e-07,0.00042542,0,0.00041729,0.036525,0,0,0,0,1,0.055,-2.445,0.5,0
0,0.041487,0.094037,0,0.99389,1,-0.012191,-6.5408e-07,0.00042542,0,0.00041729,0.036525,0,0,0,0,1,0.06,-2.44,0.5,0
0,0.041456,0.094037,0,0.99389,1,-0.012184,-6.5408e-07,0.00042542,0,0.00041729,0.036525,0,0,0,0,1,0.065,-2.435,0.5,0
0,0.041426,0.094037,0,0.99389,1,-0.012178,-6.5408e-07,0.00042542,0,0.00041729,0.036525,0,0,0,0,1,0.07,-2.43,0.5,0
0,0.041395,0.094037,0,0.9939,1,-0.01217,-3.1964e-06,0.00051605,0,0.00050976,0.036521,0,0,0,0,1,0.075,-2.425,0.5,0
0,0.041365,0.094037,0,0.9939,1,-0.012162,-3.1964e-06,0.00051605,0,0.00050976,0.036521,0,0,0,0,1,0.08,-2.42,0.5,0
0,0.041334,0.094038,0,0.9939,1,-0.012153,-3.1964e-06,0.00051605,0,0.00050976,0.036521,0,0,0,0,1,0.085,-2.415,0.5,0
0,0.041304,0.094038,0,0.99391,1,-0.012145,-3.1964e-06,0.00051605,0,0.00050976,0.036521,0,0,0,0,1,0.09,-2.41,0.5,0
0,0.041273,0.094039,0,0.99391,1,-0.012137,-6.9881e-06,0.00063024,0,0.0006252,0.036407,0,0,0,0,1,0.095,-2.405,0.5,0
0,0.041243,0.09404,0,0.99392,1,-0.01213,-6.9881e-06,0.00063024,0,0.0006252,0.036407,0,0,0,0,1,0.1,-2.4,0.5,0
0,0.041212,0.094041,0,0.99392,1,-0.012122,-6.9881e-06,0.00063024,0,0.0006252,0.036407,0,0,0,0,1,0.105,-2.395,0.5,0
0,0.041182,0.094042,0,0.99392,1,-0.012115,-6.9881e-06,0.00063024,0,0.0006252,0.036407,0,0,0,0,1,0.11,-2.39,0.5,0
0,0.041152,0.094043,0,0.99393,1,-0.012107,-2.8702e-06,0.00068987,0,0.00068463,0.036282,0,0,0,0,1,0.115,-2.385,0.5,0
0,0.041121,0.094044,0,0.99393,1,-0.012101,-2.8702e-06,0.00068987,0,0.00068463,0.036282,0,0,0,0,1,0.12,-2.38,0.5,0
0,0.041091,0.094045,0,0.99393,1,-0.012094,-2.8702e-06,0.00068987,0,0.00068463,0.036282,0,0,0,0,1,0.125,-2.375,0.5,0
0,0.041061,0.094046,0,0.99394,1,-0.012087,-1.359e-05,0.00079542,0,0.00079171,0.036212,0,0,0,0,1,0.13,-2.37,0.5,0
0,0.04103,0.094048,0,0.99394,1,-0.01208,-1.359e-05,0.00079542,0,0.00079171,0.036212,0,0,0,0,1,0.135,-2.365,0.5,0
0,0.041,0.094049,0,0.99395,1,-0.012072,-1.359e-05,0.00079542,0,0.00079171,0.036212,0,0,0,0,1,0.14,-2.36,0.5,0
0,0.04097,0.094051,0,0.99395,1,-0.012065,-1.359e-05,0.00079542,0,0.00079171,0.036212,0,0,0,0,1,0.145,-2.355,0.5,0
0,0.040939,0.094052,0,0.99395,1,-0.012058,-1.359e-05,0.00079542,0,0.00079171,0.036212,0,0,0,0,1,0.15,-2.35,0.5,0
0,0.040909,0.094054,0,0.99396,1,-0.01205,-1.359e-05,0.00079542,0,0.00079171,0.036212,0,0,0,0,1,0.155,-2.345,0.5,0
0,0.040879,0.094056,0,0.99396,1,-0.012043,-8.8264e-06,0.00086347,0,0.00085976,0.036101,0,0,0,0,1,0.16,-2.34,0.5,0
