"Damage","Displacement:0","Displacement:1","Displacement:2","F33","J","Pressure","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.028632,0.099581,0,0.99948,1,-0.0010323,-1.6886e-07,1.85e-05,0,1.9229e-05,0.003072,0,0,0,0,1,0,-2.5,0.5,0
0,0.02863,0.099582,0,0.99949,1,-0.001024,-1.6886e-07,1.85e-05,0,1.9229e-05,0.003072,0,0,0,0,1,0.0050001,-2.495,0.5,0
0,0.028627,0.099584,0,0.99949,1,-0.0010157,-1.6886e-07,1.85e-05,0,1.9229e-05,0.003072,0,0,0,0,1,0.01,-2.49,0.5,0
0,0.028624,0.099585,0,0.9995,1,-0.001008,-1.2747e-06,5.1446e-05,0,5.2129e-05,0.0029794,0,0,0,0,1,0.015,-2.485,0.5,0
0,0.028622,0.099586,0,0.9995,1,-0.001001,-1.2747e-06,5.1446e-05,0,5.2129e-05,0.0029794,0,0,0,0,1,0.02,-2.48,0.5,0
0,0.02862,0.099587,0,0.9995,1,-0.00099406,-1.2747e-06,5.1446e-05,0,5.2129e-05,0.0029794,0,0,0,0,1,0.025,-2.475,0.5,0
0,0.028617,0.099589,0,0.99951,1,-0.00098708,-1.2747e-06,5.1446e-05,0,5.2129e-05,0.0029794,0,0,0,0,1,0.03,-2.47,0.5,0
0,0.028615,0.09959,0,0.99951,1,-0.0009798,-3.7338e-06,8.7307e-05,0,8.806e-05,0.002919,0,0,0,0,1,0.035,-2.465,0.5,0
0,0.028612,0.099591,0,0.99951,1,-0.00097181,-3.7338e-06,8.7307e-05,0,8.806e-05,0.002919,0,0,0,0,1,0.04,-2.46,0.5,0
0,0.02861,0.099593,0,0.99952,1,-0.00096383,-3.7338e-06,8.7307e-05,0,8.806e-05,0.002919,0,0,0,0,1,0.045,-2.455,0.5,0
0,0.028607,0.099595,0,0.99952,1,-0.00095585,-3.7338e-06,8.7307e-05,0,8.806e-05,0.002919,0,0,0,0,1,0.05,-2.45,0.5,0
0,0.028605,0.099596,0,0.99953,1,-0.00094885,-8.9533e-06,0.00012418,0,0.00012489,0.0028146,0,0,0,0,1,0.055,-2.445,0.5,0
0,0.028602,0.099598,0,0.99953,1,-0.00094222,-8.9533e-06,0.00012418,0,0.00012489,0.0028146,0,0,0,0,1,0.06,-2.44,0.5,0
0,0.0286,0.099599,0,0.99953,1,-0.00093559,-8.9533e-06,0.00012418,0,0.00012489,0.0028146,0,0,0,0,1,0.065,-2.435,0.5,0
0,0.028598,0.099601,0,0.99954,1,-0.00092895,-8.9533e-06,0.00012418,0,0.00012489,0.0028146,0,0,0,0,1,0.07,-2.43,0.5,0
