"Damage","Displacement:0","Displacement:1","Displacement:2","F33","J","Pressure","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.032988,0.09692,0,0.99669,1,-0.0066161,2.165e-07,4.5443e-05,0,5.2161e-05,0.019839,0,0,0,0,1,0,-2.5,0.5,0
0,0.032972,0.096921,0,0.99669,1,-0.0066002,2.165e-07,4.5443e-05,0,5.2161e-05,0.019839,0,0,0,0,1,0.0050001,-2.495,0.5,0
0,0.032955,0.096923,0,0.9967,1,-0.0065843,2.165e-07,4.5443e-05,0,5.2161e-05,0.019839,0,0,0,0,1,0.01,-2.49,0.5,0
0,0.032939,0.096925,0,0.99671,1,-0.0065684,2.165e-07,4.5443e-05,0,5.2161e-05,0.019839,0,0,0,0,1,0.015,-2.485,0.5,0
0,0.032922,0.096927,0,0.99672,1,-0.0065525,2.0166e-06,0.0001894,0,0.00019699,0.019638,0,0,0,0,1,0.02,-2.48,0.5,0
0,0.032906,0.096929,0,0.99673,1,-0.0065363,2.0166e-06,0.0001894,0,0.00019699,0.019638,0,0,0,0,1,0.025,-2.475,0.5,0
0,0.03289,0.096932,0,0.99673,1,-0.0065202,2.0166e-06,0.0001894,0,0.00019699,0.019638,0,0,0,0,1,0.03,-2.47,0.5,0
0,0.032873,0.096934,0,0.99674,1,-0.006504,2.0166e-06,0.0001894,0,0.00019699,0.019638,0,0,0,0,1,0.035,-2.465,0.5,0
0,0.032857,0.096937,0,0.99675,1,-0.0064879,5.9273e-06,0.00031267,0,0.00032099,0.019433,0,0,0,0,1,0.04,-2.46,0.5,0
0,0.032841,0.096939,0,0.99676,1,-0.0064717,5.9273e-06,0.00031267,0,0.00032099,0.019433,0,0,0,0,1,0.045,-2.455,0.5,0
0,0.032825,0.096942,0,0.99677,1,-0.0064554,5.9273e-06,0.00031267,0,0.00032099,0.019433,0,0,0,0,1,0.05,-2.45,0.5,0
0,0.032809,0.096945,0,0.99678,1,-0.0064392,5.9273e-06,0.00031267,0,0.00032099,0.019433,0,0,0,0,1,0.055,-2.445,0.5,0
0,0.032792,0.096948,0,0.99678,1,-0.006423,9.9416e-06,0.00041583,0,0.00042473,0.019227,0,0,0,0,1,0.06,-2.44,0.5,0
0,0.032776,0.096951,0,0.99679,1,-0.0064068,9.9416e-06,0.00041583,0,0.00042473,0.019227,0,0,0,0,1,0.065,-2.435,0.5,0
0,0.03276,0.096955,0,0.9968,1,-0.0063906,9.9416e-06,0.00041583,0,0.00042473,0.019227,0,0,0,0,1,0.07,-2.43,0.5,0
