"Damage","Displacement:0","Displacement:1","Displacement:2","F33","J","Pressure","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.026321,0.09905,0,0.99891,1,-0.0021702,1.5802e-07,2.4561e-05,0,2.8137e-05,0.0064816,0,0,0,0,1,0,-2.5,0.5,0
0,0.026316,0.099052,0,0.99892,1,-0.0021555,1.5802e-07,2.4561e-05,0,2.8137e-05,0.0064816,0,0,0,0,1,0.0050001,-2.495,0.5,0
0,0.02631,0.099055,0,0.99893,1,-0.0021409,1.5802e-07,2.4561e-05,0,2.8137e-05,0.0064816,0,0,0,0,1,0.01,-2.49,0.5,0
0,0.026305,0.099058,0,0.99894,1,-0.0021262,1.5802e-07,2.4561e-05,0,2.8137e-05,0.0064816,0,0,0,0,1,0.015,-2.485,0.5,0
0,0.026299,0.099061,0,0.99894,1,-0.0021115,1.1006e-06,9.8106e-05,0,0.00010174,0.0062977,0,0,0,0,1,0.02,-2.48,0.5,0
0,0.026294,0.099064,0,0.99895,1,-0.0020968,1.1006e-06,9.8106e-05,0,0.00010174,0.0062977,0,0,0,0,1,0.025,-2.475,0.5,0
0,0.026289,0.099067,0,0.99896,1,-0.002082,1.1006e-06,9.8106e-05,0,0.00010174,0.0062977,0,0,0,0,1,0.03,-2.47,0.5,0
0,0.026284,0.09907,0,0.99897,1,-0.0020673,1.1006e-06,9.8106e-05,0,0.00010174,0.0062977,0,0,0,0,1,0.035,-2.465,0.5,0
0,0.026279,0.099073,0,0.99897,1,-0.0020526,1.1898e-06,0.00015327,0,0.00015691,0.0061156,0,0,0,0,1,0.04,-2.46,0.5,0
0,0.026274,0.099076,0,0.99898,1,-0.0020381,1.1898e-06,0.00015327,0,0.00015691,0.0061156,0,0,0,0,1,0.045,-2.455,0.5,0
0,0.026268,0.09908,0,0.99899,1,-0.0020236,1.1898e-06,0.00015327,0,0.00015691,0.0061156,0,0,0,0,1,0.05,-2.45,0.5,0
0,0.026263,0.099083,0,0.99899,1,-0.0020091,1.1898e-06,0.00015327,0,0.00015691,0.0061156,0,0,0,0,1,0.055,-2.445,0.5,0
0,0.026258,0.099086,0,0.999,1,-0.0019946,-1.9571e-06,0.00019214,0,0.00019574,0.0059402,0,0,0,0,1,0.06,-2.44,0.5,0
0,0.026253,0.09909,0,0.99901,1,-0.0019805,-1.9571e-06,0.00019214,0,0.00019574,0.0059402,0,0,0,0,1,0.065,-2.435,0.5,0
0,0.026249,0.099093,0,0.99902,1,-0.0019663,-1.9571e-06,0.00019214,0,0.00019574,0.0059402,0,0,0,0,1,0.07,-2.43,0.5,0
0,0.026244,0.099097,0,0.99902,1,-0.0019522,-1.9571e-06,0.00019214,0,0.00019574,0.0059402,0,0,0,0,1,0.075,-2.425,0.5,0
0,0.026239,0.0991,0,0.99903,1,-0.0019381,-9.864e-06,0.00021759,0,0.00022113,0.0057754,0,0,0,0,1,0.08,-2.42,0.5,0
0,0.026234,0.099104,0,0.99904,1,-0.0019245,-9.864e-06,0.00021759,0,0.00022113,0.0057754,0,0,0,0,1,0.085,-2.415,0.5,0
0,0.026229,0.099107,0,0.99904,1,-0.0019109,-9.864e-06,0.00021759,0,0.00022113,0.0057754,0,0,0,0,1,0.09,-2.41,0.5,0
0,0.026224,0.099111,0,0.99905,1,-0.0018973,-9.864e-06,0.00021759,0,0.00022113,0.0057754,0,0,0,0,1,0.095,-2.405,0.5,0
0,0.026219,0.099114,0,0.99906,1,-0.0018836,-9.864e-06,0.00021759,0,0.00022113,0.0057754,0,0,0,0,1,0.1,-2.4,0.5,0
0,0.026215,0.099118,0,0.99906,1,-0.0018706,-2.326e-05,0.00023274,0,0.00023619,0.0056234,0,0,0,0,1,0.105,-2.395,0.5,0
0,0.02621,0.099121,0,0.99907,1,-0.0018577,-2.326e-05,0.00023274,0,0.00023619,0.0056234,0,0,0,0,1,0.11,-2.39,0.5,0
0,0.026205,0.099125,0,0.99908,1,-0.0018447,-2.326e-05,0.00023274,0,0.00023619,0.0056234,0,0,0,0,1,0.115,-2.385,0.5,0
0,0.026201,0.099129,0,0.99908,1,-0.0018317,-3.2903e-05,0.00022969,0,0.00023321,0.0055784,0,0,0,0,1,0.12,-2.38,0.5,0
0,0.026196,0.099132,0,0.99909,1,-0.0018193,-4.2274e-05,0.00024056,0,0.0002439,0.0054853,0,0,0,0,1,0.125,-2.375,0.5,0
0,0.026191,0.099136,0,0.9991,1,-0.001807,-4.2274e-05,0.00024056,0,0.0002439,0.0054853,0,0,0,0,1,0.13,-2.37,0.5,0
0,0.026187,0.099139,0,0.9991,1,-0.0017947,-4.2274e-05,0.00024056,0,0.0002439,0.0054853,0,0,0,0,1,0.135,-2.365,0.5,0
0,0.026182,0.099143,0,0.99911,1,-0.0017824,-6.6623e-05,0.00024369,0,0.00024692,0.0053614,0,0,0,0,1,0.14,-2.36,0.5,0
0,0.026178,0.099147,0,0.99911,1,-0.0017708,-6.6623e-05,0.00024369,0,0.00024692,0.0053614,0,0,0,0,1,0.145,-2.355,0.5,0
0,0.026173,0.09915,0,0.99912,1,-0.0017591,-6.6623e-05,0.00024369,0,0.00024692,0.0053614,0,0,0,0,1,0.15,-2.35,0.5,0
0,0.026168,0.099154,0,0.99913,1,-0.0017475,-6.6623e-05,0.00024369,0,0.00024692,0.0053614,0,0,0,0,1,0.155,-2.345,0.5,0
0,0.026164,0.099157,0,0.99913,1,-0.0017359,-9.5768e-05,0.00024444,0,0.00024755,0.0052513,0,0,0,0,1,0.16,-2.34,0.5,0
0,0.026159,0.099161,0,0.99914,1,-0.001725,-9.5768e-05,0.00024444,0,0.00024755,0.0052513,0,0,0,0,1,0.165,-2.335,0.5,0
0,0.026155,0.099165,0,0.99914,1,-0.001714,-9.5768e-05,0.00024444,0,0.00024755,0.0052513,0,0,0,0,1,0.17,-2.33,0.5,0
0,0.02615,0.099168,0,0.99915,1,-0.0017031,-9.5768e-05,0.00024444,0,0.00024755,0.0052513,0,0,0,0,1,0.175,-2.325,0.5,0
0,0.026146,0.099172,0,0.99915,1,-0.0016922,-0.00012903,0.0002447,0,0.00024768,0.0051542,0,0,0,0,1,0.18,-2.32,0.5,0
0,0.026141,0.099175,0,0.99916,1,-0.0016819,-0.00012903,0.0002447,0,0.00024768,0.0051542,0,0,0,0,1,0.185,-2.315,0.5,0
0,0.026137,0.099179,0,0.99916,1,-0.0016717,-0.00012903,0.0002447,0,0.00024768,0.0051542,0,0,0,0,1,0.19,-2.31,0.5,0
0,0.026132,0.099182,0,0.99917,1,-0.0016615,-0.00012903,0.0002447,0,0.00024768,0.0051542,0,0,0,0,1,0.195,-2.305,0.5,0
0,0.026128,0.099186,0,0.99917,1,-0.0016512,-0.00016566,0.00024599,0,0.00024884,0.005069,0,0,0,0,1,0.2,-2.3,0.5,0
0,0.026123,0.099189,0,0.99918,1,-0.0016416,-0.00016566,0.00024599,0,0.00024884,0.005069,0,0,0,0,1,0.205,-2.295,0.5,0
