"Damage","Displacement:0","Displacement:1","Displacement:2","J","Pressure","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,-0.0026578,2.7574,0.0043519,1.0007,-0.00034024,-0.00079679,-0.00042313,3.3941e-05,-0.00042949,0.0017904,-8.7013e-05,5.0313e-05,-0.00010253,0.00018912,1,0,0,0.12,0
0,-0.0026585,2.7574,0.0043476,1.0007,-0.00034118,-0.00079679,-0.00042313,3.3941e-05,-0.00042949,0.0017904,-8.7013e-05,5.0313e-05,-0.00010253,0.00018912,1,0.00025,0.00025,0.12,0
0,-0.0026593,2.7574,0.0043433,1.0007,-0.00034212,-0.00079679,-0.00042313,3.3941e-05,-0.00042949,0.0017904,-8.7013e-05,5.0313e-05,-0.00010253,0.00018912,1,0.0005,0.0005,0.12,0
0,-0.00266,2.7574,0.0043391,1.0007,-0.00034305,-0.00079679,-0.00042313,3.3941e-05,-0.00042949,0.0017904,-8.7013e-05,5.0313e-05,-0.00010253,0.00018912,1,0.00075,0.00075,0.12,0
0,-0.0026608,2.7574,0.0043348,1.0007,-0.00034399,-0.00079679,-0.00042313,3.3941e-05,-0.00042949,0.0017904,-8.7013e-05,5.0313e-05,-0.00010253,0.00018912,1,0.001,0.001,0.12,0
0,-0.0026615,2.7574,0.0043305,1.0007,-0.00034493,-0.00079679,-0.00042313,3.3941e-05,-0.00042949,0.0017904,-8.7013e-05,5.0313e-05,-0.00010253,0.00018912,1,0.00125,0.00125,0.12,0
0,-0.0026623,2.7574,0.0043262,1.0007,-0.00034586,-0.00079679,-0.00042313,3.3941e-05,-0.00042949,0.0017904,-8.7013e-05,5.0313e-05,-0.00010253,0.00018912,1,0.0015,0.0015,0.12,0
0,-0.002663,2.7574,0.0043219,1.0007,-0.0003468,-0.00079679,-0.00042313,3.3941e-05,-0.00042949,0.0017904,-8.7013e-05,5.0313e-05,-0.00010253,0.00018912,1,0.00175,0.00175,0.12,0
0,-0.0026638,2.7574,0.0043176,1.0007,-0.00034773,-0.00079679,-0.00042313,3.3941e-05,-0.00042949,0.0017904,-8.7013e-05,5.0313e-05,-0.00010253,0.00018912,1,0.002,0.002,0.12,0
0,-0.0026645,2.7574,0.0043133,1.0007,-0.00034867,-0.00079679,-0.00042313,3.3941e-05,-0.00042949,0.0017904,-8.7013e-05,5.0313e-05,-0.00010253,0.00018912,1,0.00225,0.00225,0.12,0
0,-0.0026653,2.7574,0.004309,1.0007,-0.00034961,-0.00079679,-0.00042313,3.3941e-05,-0.00042949,0.0017904,-8.7013e-05,5.0313e-05,-0.00010253,0.00018912,1,0.0025,0.0025,0.12,0
0,-0.002666,2.7574,0.0043047,1.0007,-0.00035054,-0.00079679,-0.00042313,3.3941e-05,-0.00042949,0.0017904,-8.7013e-05,5.0313e-05,-0.00010253,0.00018912,1,0.00275,0.00275,0.12,0
0,-0.0026668,2.7574,0.0043004,1.0007,-0.00035148,-0.00079679,-0.00042313,3.3941e-05,-0.00042949,0.0017904,-8.7013e-05,5.0313e-05,-0.00010253,0.00018912,1,0.003,0.003,0.12,0
0,-0.0026675,2.7574,0.0042961,1.0007,-0.00035242,-0.00079679,-0.00042313,3.3941e-05,-0.00042949,0.0017904,-8.7013e-05,5.0313e-05,-0.00010253,0.00018912,1,0.00325,0.00325,0.12,0
0,-0.0026683,2.7574,0.0042918,1.0007,-0.00035335,-0.00079679,-0.00042313,3.3941e-05,-0.00042949,0.0017904,-8.7013e-05,5.0313e-05,-0.00010253,0.00018912,1,0.0035,0.0035,0.12,0
0,-0.002669,2.7573,0.0042876,1.0007,-0.00035429,-0.00079679,-0.00042313,3.3941e-05,-0.00042949,0.0017904,-8.7013e-05,5.0313e-05,-0.00010253,0.00018912,1,0.00375,0.00375,0.12,0
0,-0.0026697,2.7573,0.0042833,1.0007,-0.00035523,-0.00079679,-0.00042313,3.3941e-05,-0.00042949,0.0017904,-8.7013e-05,5.0313e-05,-0.00010253,0.00018912,1,0.004,0.004,0.12,0
0,-0.0026705,2.7573,0.004279,1.0007,-0.00035616,-0.00079679,-0.00042313,3.3941e-05,-0.00042949,0.0017904,-8.7013e-05,5.0313e-05,-0.00010253,0.00018912,1,0.00425,0.00425,0.12,0
0,-0.0026712,2.7573,0.0042747,1.0007,-0.0003571,-0.00079679,-0.00042313,3.3941e-05,-0.00042949,0.0017904,-8.7013e-05,5.0313e-05,-0.00010253,0.00018912,1,0.0045,0.0045,0.12,0
0,-0.002672,2.7573,0.0042704,1.0007,-0.00035804,-0.00079679,-0.00042313,3.3941e-05,-0.00042949,0.0017904,-8.7013e-05,5.0313e-05,-0.00010253,0.00018912,1,0.00475,0.00475,0.12,0
