"Damage","Displacement:0","Displacement:1","Displacement:2","F33","J","Pressure","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.035733,-0.1,0,0.99291,1,-0.014129,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0,-1,-1,0
0,0.035727,-0.099988,0,0.99292,1,-0.014116,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.002,-1,-0.998,0
0,0.035721,-0.099976,0,0.99292,1,-0.014104,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.004,-1,-0.996,0
0,0.035716,-0.099965,0,0.99293,1,-0.014092,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.006,-1,-0.994,0
0,0.03571,-0.099953,0,0.99294,1,-0.014079,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.008,-1,-0.992,0
0,0.035704,-0.099941,0,0.99294,1,-0.014067,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.01,-1,-0.99,0
0,0.035698,-0.099929,0,0.99295,1,-0.014055,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.012,-1,-0.988,0
0,0.035693,-0.099918,0,0.99295,1,-0.014043,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.014,-1,-0.986,0
0,0.035687,-0.099906,0,0.99296,1,-0.01403,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.016,-1,-0.984,0
0,0.035681,-0.099894,0,0.99297,1,-0.014018,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.018,-1,-0.982,0
0,0.035675,-0.099882,0,0.99297,1,-0.014006,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.02,-1,-0.98,0
0,0.035669,-0.099871,0,0.99298,1,-0.013994,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.022,-1,-0.978,0
0,0.035664,-0.099859,0,0.99298,1,-0.013981,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.024,-1,-0.976,0
0,0.035658,-0.099847,0,0.99299,1,-0.013969,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.026,-1,-0.974,0
0,0.035652,-0.099835,0,0.993,1,-0.013957,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.028,-1,-0.972,0
0,0.035646,-0.099823,0,0.993,1,-0.013945,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.03,-1,-0.97,0
0,0.03564,-0.099812,0,0.99301,1,-0.013932,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.032,-1,-0.968,0
0,0.035635,-0.0998,0,0.99302,1,-0.01392,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.034,-1,-0.966,0
0,0.035629,-0.099788,0,0.99302,1,-0.013908,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.036,-1,-0.964,0
0,0.035623,-0.099776,0,0.99303,1,-0.013896,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.038,-1,-0.962,0
0,0.035617,-0.099765,0,0.99303,1,-0.013883,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.04,-1,-0.96,0
0,0.035612,-0.099753,0,0.99304,1,-0.013871,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.042,-1,-0.958,0
0,0.035606,-0.099741,0,0.99305,1,-0.013859,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.044,-1,-0.956,0
0,0.0356,-0.099729,0,0.99305,1,-0.013847,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.046,-1,-0.954,0
0,0.035594,-0.099717,0,0.99306,1,-0.013834,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.048,-1,-0.952,0
0,0.035588,-0.099706,0,0.99306,1,-0.013822,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.05,-1,-0.95,0
0,0.035583,-0.099694,0,0.99307,1,-0.01381,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.052,-1,-0.948,0
0,0.035577,-0.099682,0,0.99308,1,-0.013798,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.054,-1,-0.946,0
0,0.035571,-0.09967,0,0.99308,1,-0.013785,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.056,-1,-0.944,0
0,0.035565,-0.099659,0,0.99309,1,-0.013773,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.058,-1,-0.942,0
0,0.03556,-0.099647,0,0.9931,1,-0.013761,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.06,-1,-0.94,0
0,0.035554,-0.099635,0,0.9931,1,-0.013749,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.062,-1,-0.938,0
0,0.035548,-0.099623,0,0.99311,1,-0.013736,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.064,-1,-0.936,0
0,0.035542,-0.099612,0,0.99311,1,-0.013724,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.066,-1,-0.934,0
0,0.035536,-0.0996,0,0.99312,1,-0.013712,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.068,-1,-0.932,0
0,0.035531,-0.099588,0,0.99313,1,-0.0137,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.07,-1,-0.93,0
0,0.035525,-0.099576,0,0.99313,1,-0.013687,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.072,-1,-0.928,0
0,0.035519,-0.099564,0,0.99314,1,-0.013675,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.074,-1,-0.926,0
0,0.035513,-0.099553,0,0.99315,1,-0.013663,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.076,-1,-0.924,0
0,0.035507,-0.099541,0,0.99315,1,-0.013651,0.018486,-0.0010693,0,-0.0010098,0.02456,0,0,0,0,1,0.078,-1,-0.922,0
