"Damage","Displacement:0","Displacement:1","Displacement:2","F33","J","Pressure","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.033734,-0.1,0,0.99502,1,-0.0099298,0.017194,-0.00096127,0,-0.00093673,0.011253,0,0,0,0,1,0,-1,-1,0
0,0.03373,-0.099999,0,0.99503,1,-0.009921,0.017194,-0.00096127,0,-0.00093673,0.011253,0,0,0,0,1,0.002,-1,-0.998,0
0,0.033726,-0.099997,0,0.99503,1,-0.0099122,0.017194,-0.00096127,0,-0.00093673,0.011253,0,0,0,0,1,0.004,-1,-0.996,0
0,0.033722,-0.099996,0,0.99504,1,-0.0099034,0.017194,-0.00096127,0,-0.00093673,0.011253,0,0,0,0,1,0.006,-1,-0.994,0
0,0.033718,-0.099995,0,0.99504,1,-0.0098946,0.017194,-0.00096127,0,-0.00093673,0.011253,0,0,0,0,1,0.008,-1,-0.992,0
0,0.033714,-0.099993,0,0.99504,1,-0.0098858,0.017194,-0.00096127,0,-0.00093673,0.011253,0,0,0,0,1,0.01,-1,-0.99,0
0,0.03371,-0.099992,0,0.99505,1,-0.009877,0.017194,-0.00096127,0,-0.00093673,0.011253,0,0,0,0,1,0.012,-1,-0.988,0
0,0.033706,-0.09999,0,0.99505,1,-0.0098682,0.017194,-0.00096127,0,-0.00093673,0.011253,0,0,0,0,1,0.014,-1,-0.986,0
0,0.033702,-0.099989,0,0.99506,1,-0.0098595,0.017194,-0.00096127,0,-0.00093673,0.011253,0,0,0,0,1,0.016,-1,-0.984,0
0,0.033698,-0.099988,0,0.99506,1,-0.0098507,0.017194,-0.00096127,0,-0.00093673,0.011253,0,0,0,0,1,0.018,-1,-0.982,0
0,0.033694,-0.099986,0,0.99507,1,-0.0098419,0.017194,-0.00096127,0,-0.00093673,0.011253,0,0,0,0,1,0.02,-1,-0.98,0
0,0.03369,-0.099985,0,0.99507,1,-0.0098331,0.017194,-0.00096127,0,-0.00093673,0.011253,0,0,0,0,1,0.022,-1,-0.978,0
