"Damage","Displacement:0","Displacement:1","Displacement:2","F33","J","Pressure","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.033446,-0.1,0,0.99559,1,-0.0087954,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0,-1,-1,0
0,0.03344,-0.099999,0,0.9956,1,-0.0087827,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.002,-1,-0.998,0
0,0.033434,-0.099998,0,0.99561,1,-0.0087699,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.004,-1,-0.996,0
0,0.033428,-0.099997,0,0.99561,1,-0.0087572,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.006,-1,-0.994,0
0,0.033422,-0.099995,0,0.99562,1,-0.0087444,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.008,-1,-0.992,0
0,0.033416,-0.099994,0,0.99562,1,-0.0087317,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.01,-1,-0.99,0
0,0.03341,-0.099993,0,0.99563,1,-0.008719,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.012,-1,-0.988,0
0,0.033404,-0.099992,0,0.99564,1,-0.0087062,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.014,-1,-0.986,0
0,0.033398,-0.099991,0,0.99564,1,-0.0086935,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.016,-1,-0.984,0
0,0.033392,-0.09999,0,0.99565,1,-0.0086808,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.018,-1,-0.982,0
0,0.033386,-0.099988,0,0.99566,1,-0.008668,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.02,-1,-0.98,0
0,0.03338,-0.099987,0,0.99566,1,-0.0086553,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.022,-1,-0.978,0
0,0.033374,-0.099986,0,0.99567,1,-0.0086425,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.024,-1,-0.976,0
0,0.033368,-0.099985,0,0.99568,1,-0.0086298,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.026,-1,-0.974,0
0,0.033362,-0.099984,0,0.99568,1,-0.0086171,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.028,-1,-0.972,0
0,0.033356,-0.099983,0,0.99569,1,-0.0086043,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.03,-1,-0.97,0
0,0.03335,-0.099982,0,0.99569,1,-0.0085916,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.032,-1,-0.968,0
0,0.033345,-0.09998,0,0.9957,1,-0.0085789,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.034,-1,-0.966,0
0,0.033339,-0.099979,0,0.99571,1,-0.0085661,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.036,-1,-0.964,0
0,0.033333,-0.099978,0,0.99571,1,-0.0085534,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.038,-1,-0.962,0
0,0.033327,-0.099977,0,0.99572,1,-0.0085406,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.04,-1,-0.96,0
0,0.033321,-0.099976,0,0.99573,1,-0.0085279,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.042,-1,-0.958,0
0,0.033315,-0.099975,0,0.99573,1,-0.0085152,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.044,-1,-0.956,0
0,0.033309,-0.099974,0,0.99574,1,-0.0085024,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.046,-1,-0.954,0
0,0.033303,-0.099972,0,0.99575,1,-0.0084897,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.048,-1,-0.952,0
0,0.033297,-0.099971,0,0.99575,1,-0.0084769,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.05,-1,-0.95,0
0,0.033291,-0.09997,0,0.99576,1,-0.0084642,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.052,-1,-0.948,0
0,0.033285,-0.099969,0,0.99577,1,-0.0084515,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.054,-1,-0.946,0
0,0.033279,-0.099968,0,0.99577,1,-0.0084387,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.056,-1,-0.944,0
0,0.033273,-0.099967,0,0.99578,1,-0.008426,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.058,-1,-0.942,0
0,0.033267,-0.099965,0,0.99578,1,-0.0084133,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.06,-1,-0.94,0
0,0.033261,-0.099964,0,0.99579,1,-0.0084005,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.062,-1,-0.938,0
0,0.033255,-0.099963,0,0.9958,1,-0.0083878,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.064,-1,-0.936,0
0,0.033249,-0.099962,0,0.9958,1,-0.008375,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.066,-1,-0.934,0
0,0.033243,-0.099961,0,0.99581,1,-0.0083623,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.068,-1,-0.932,0
0,0.033237,-0.09996,0,0.99582,1,-0.0083496,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.07,-1,-0.93,0
0,0.033231,-0.099959,0,0.99582,1,-0.0083368,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.072,-1,-0.928,0
0,0.033225,-0.099957,0,0.99583,1,-0.0083241,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.074,-1,-0.926,0
0,0.03322,-0.099956,0,0.99584,1,-0.0083114,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.076,-1,-0.924,0
0,0.033214,-0.099955,0,0.99584,1,-0.0082986,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.078,-1,-0.922,0
0,0.033208,-0.099954,0,0.99585,1,-0.0082859,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.08,-1,-0.92,0
0,0.033202,-0.099953,0,0.99586,1,-0.0082731,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.082,-1,-0.918,0
0,0.033196,-0.099952,0,0.99586,1,-0.0082604,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.084,-1,-0.916,0
0,0.03319,-0.09995,0,0.99587,1,-0.0082477,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.086,-1,-0.914,0
0,0.033184,-0.099949,0,0.99587,1,-0.0082349,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.088,-1,-0.912,0
0,0.033178,-0.099948,0,0.99588,1,-0.0082222,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.09,-1,-0.91,0
0,0.033172,-0.099947,0,0.99589,1,-0.0082095,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.092,-1,-0.908,0
0,0.033166,-0.099946,0,0.99589,1,-0.0081967,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.094,-1,-0.906,0
0,0.03316,-0.099945,0,0.9959,1,-0.008184,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.096,-1,-0.904,0
0,0.033154,-0.099944,0,0.99591,1,-0.0081712,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.098,-1,-0.902,0
0,0.033148,-0.099942,0,0.99591,1,-0.0081585,0.018186,-0.0011724,0,-0.0011352,0.0087983,0,0,0,0,1,0.1,-1,-0.9,0
0,0.033144,-0.099944,0,0.99592,1,-0.0081532,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.102,-1,-0.898,0
0,0.03314,-0.099946,0,0.99592,1,-0.0081481,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.104,-1,-0.896,0
0,0.033136,-0.099948,0,0.99592,1,-0.0081429,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.106,-1,-0.894,0
0,0.033131,-0.099949,0,0.99592,1,-0.0081377,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.108,-1,-0.892,0
0,0.033127,-0.099951,0,0.99593,1,-0.0081325,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.11,-1,-0.89,0
0,0.033123,-0.099953,0,0.99593,1,-0.0081273,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.112,-1,-0.888,0
0,0.033119,-0.099955,0,0.99593,1,-0.0081221,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.114,-1,-0.886,0
0,0.033115,-0.099957,0,0.99593,1,-0.0081169,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.116,-1,-0.884,0
0,0.033111,-0.099958,0,0.99594,1,-0.0081117,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.118,-1,-0.882,0
0,0.033107,-0.09996,0,0.99594,1,-0.0081065,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.12,-1,-0.88,0
0,0.033102,-0.099962,0,0.99594,1,-0.0081013,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.122,-1,-0.878,0
0,0.033098,-0.099964,0,0.99594,1,-0.0080961,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.124,-1,-0.876,0
0,0.033094,-0.099965,0,0.99595,1,-0.008091,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.126,-1,-0.874,0
0,0.03309,-0.099967,0,0.99595,1,-0.0080858,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.128,-1,-0.872,0
0,0.033086,-0.099969,0,0.99595,1,-0.0080806,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.13,-1,-0.87,0
0,0.033082,-0.099971,0,0.99595,1,-0.0080754,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.132,-1,-0.868,0
0,0.033077,-0.099973,0,0.99596,1,-0.0080702,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.134,-1,-0.866,0
0,0.033073,-0.099974,0,0.99596,1,-0.008065,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.136,-1,-0.864,0
0,0.033069,-0.099976,0,0.99596,1,-0.0080598,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.138,-1,-0.862,0
0,0.033065,-0.099978,0,0.99596,1,-0.0080546,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.14,-1,-0.86,0
0,0.033061,-0.09998,0,0.99597,1,-0.0080494,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.142,-1,-0.858,0
0,0.033057,-0.099981,0,0.99597,1,-0.0080442,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.144,-1,-0.856,0
0,0.033053,-0.099983,0,0.99597,1,-0.008039,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.146,-1,-0.854,0
0,0.033048,-0.099985,0,0.99598,1,-0.0080339,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.148,-1,-0.852,0
0,0.033044,-0.099987,0,0.99598,1,-0.0080287,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.15,-1,-0.85,0
0,0.03304,-0.099988,0,0.99598,1,-0.0080235,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.152,-1,-0.848,0
0,0.033036,-0.09999,0,0.99598,1,-0.0080183,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.154,-1,-0.846,0
0,0.033032,-0.099992,0,0.99599,1,-0.0080131,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.156,-1,-0.844,0
0,0.033028,-0.099994,0,0.99599,1,-0.0080079,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.158,-1,-0.842,0
0,0.033023,-0.099996,0,0.99599,1,-0.0080027,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.16,-1,-0.84,0
0,0.033019,-0.099997,0,0.99599,1,-0.0079975,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.162,-1,-0.838,0
0,0.033015,-0.099999,0,0.996,1,-0.0079923,0.016026,-0.0023899,0,-0.0023447,0.0058303,0,0,0,0,1,0.164,-1,-0.836,0
